Organization Name,Organization Name URL,Headquarters Location,Full Description,Operating Status,Company Type,Last Funding Type,Diversity Spotlight (US Headquarters Only),Founded Date,Founded Date Precision,Industries
Safe Fuel Systems,https://www.crunchbase.com/organization/safe-fuel-systems,"Hialeah, Florida, United States","Safe Fuel Systems is a FAA/EASA Repair Facility which specializes in testing, repair, overhaul and modification of fuel systems, hydraulics and accessories for major domestic and international operators as well as military aircrafts.",Active,For Profit,,,2009-01-01,year,"Air Transportation, Service Industry"
Techna NDT,https://www.crunchbase.com/organization/techna-ndt,"Kent, Washington, United States",,Active,For Profit,,,2004-01-01,year,"Aerospace, Industrial, Manufacturing"
American Aerospace,https://www.crunchbase.com/organization/american-aerospace-2fb9,"Trophy Club, Texas, United States",,Active,For Profit,,,2003-01-01,year,"Aerospace, Lighting, Manufacturing, Training"
Summit Aerospace USA,https://www.crunchbase.com/organization/summit-aerospace-usa,"Pocono Summit, Pennsylvania, United States","Summit Aerospace USA Inc. provides precision machining of nickel based super alloys and titanium (Inconel 718, Nimonic series and Rene 41), up to 36 inches in diameter and holding tolerances of one-1000ths, to the aerospace and defense markets. The company was incorporated in 2009 and is based in Pocono Summit, Pennsylvania.",Active,For Profit,,,2009-01-01,year,"Aerospace, Manufacturing, Mining, Precious Metals"
VoiceFlight Systems,https://www.crunchbase.com/organization/voiceflight-systems,"Delmar, New York, United States",,Active,For Profit,,,2006-01-01,year,"Aerospace, Information Technology, Service Industry"
VetPride Services,https://www.crunchbase.com/organization/vetpride-services,"Raleigh, North Carolina, United States",,Active,For Profit,,,2004-01-01,year,"Aerospace, Facilities Support Services, Security"
Hampton Scott Group,https://www.crunchbase.com/organization/hampton-scott-group,"Westchester, Illinois, United States",,Active,For Profit,,,2005-01-01,year,"3D Technology, Aerospace, Civil Engineering, Manufacturing, Product Design"
MAC Aerospace,https://www.crunchbase.com/organization/mac-aerospace-8584,"Tucson, Arizona, United States",,Active,For Profit,,,2006-01-01,year,"Aerospace, Commercial, Wholesale"
Global Feeder Services,https://www.crunchbase.com/organization/global-feeder-services,"Chicago, Illinois, United States","Global Feeder Services offer commercial charter services, including services to meet requests for freight, including charters, part-charters, and sub-charters. They provide e-services features including e-booking, e booking using the WebCargo Portal, calculating footprint, and tracking shipment. They provide services for government agencies, high-tech, healthcare, e-commerce, and the oil industry.",Active,For Profit,,,2005-01-01,year,"Air Transportation, Logistics, Shipping"
Houston Airport Service,https://www.crunchbase.com/organization/houston-airport-service,"Houston, Texas, United States",,Active,For Profit,,,2005-01-01,day,"Air Transportation, Transportation"
All Metal Maintenance Stands,https://www.crunchbase.com/organization/all-metal-maintenance-stands,"Las Vegas, Nevada, United States","All Metal MS has provided maintenance stands to the aviation industry. They design and manufacture safety first aircraft maintenance stands, maintenance support equipment, and hangar equipment for all helicopter applications, as well as collaborate with customers to create customized products that enhance and improve aircraft maintenance.",Active,For Profit,,,2003-01-01,year,"Aerospace, Machinery Manufacturing, Manufacturing"
Performance Aeromotive,https://www.crunchbase.com/organization/performance-aeromotive,"Belton, South Carolina, United States",,Active,For Profit,,,2004-01-01,month,"Air Transportation, Consulting, Mechanical Engineering"
Toledo Jet,https://www.crunchbase.com/organization/toledo-jet,"Swanton, Ohio, United States",,Active,For Profit,,,2009-01-01,month,"Air Transportation, Consulting, Mechanical Engineering"
Inter-First,https://www.crunchbase.com/organization/inter-first,"Augusta, Kansas, United States",,Active,For Profit,,,2005-01-01,year,"Aerospace, Hardware, Wholesale"
Aerospace Solutions,https://www.crunchbase.com/organization/aerospace-solutions,"Phoenix, Arizona, United States",,Active,For Profit,,,2004-01-01,day,"Aerospace, Hardware, Manufacturing"
Propel Aviation,https://www.crunchbase.com/organization/propel-aviation,"Miami, Florida, United States",,Active,For Profit,,,2006-01-01,year,"Aerospace, Air Transportation, Service Industry"
Integrity Aero Service,https://www.crunchbase.com/organization/integrity-aero-service,"Edmond, Oklahoma, United States","Integrity Aero Service offers aircraft repair services that include structural repair service, composite repairs, flight control surfaces, nacelle inlets, cowlings, thrust reverser doors, aws certified welding, certified ndt, electromechanical overhauls, and aircraft accessory repair. They offers customer support through email and phone contact.",Active,For Profit,,,2004-01-01,year,"Aerospace, Electronics, Rental, Service Industry"
Flight1Aviation Technologies,https://www.crunchbase.com/organization/flight1aviation-technologies,"Atlanta, Georgia, United States",,Active,For Profit,,,2004-01-01,day,"Aerospace, Hardware, Software"
Freedom Aero Service,https://www.crunchbase.com/organization/freedom-aero-service,"Mcclellan, California, United States",,Active,For Profit,,,2008-01-01,year,"Air Transportation, Electronics, Manufacturing"
Rotating Composite Technologies,https://www.crunchbase.com/organization/rotating-composite-technologies,"Berlin, Connecticut, United States","Rotating Composite Technologies offers a variety of aircraft and UAV propulsion systems. Their products include push propellers, fans, lift rotor systems, lightweight composite blades, and so on. They allow to analyze various applications such as ducted fans and aid in the evaluation of propulsor installed effects. Their product development procedures include aerodynamic and structural design, structural analysis, prototyping and manufacturing, assembly, and final product.",Active,For Profit,,,2008-01-01,year,"Aerospace, Industrial, Manufacturing"
James A Gardner Company,https://www.crunchbase.com/organization/james-a-gardner-company,"Marietta, Georgia, United States",,Active,For Profit,,,2005-01-01,year,"Aerospace, Insurance, Risk Management"
Paramount Transport Group,https://www.crunchbase.com/organization/paramount-transport-group,"St. Petersburg, Florida, United States","Paramount Transport Group provides sea container transportation, international trucking, railway international transportation, air transportation, consolidated cargo, customs clearance, cargo insurance, and bulk cargo transportation services. An online inquiry form is available on the company's website.",Active,For Profit,,,2008-01-01,year,"Air Transportation, Logistics, Transportation"
Aviation Tax Consultants,https://www.crunchbase.com/organization/aviation-tax-consultants,"Columbus, Ohio, United States","ATC  offers  california interstate exemption consulting, sales tax, aviation tax, save on aircraft tax, faa compliance, irs, reduce tax liability, aircraft purchase, airplane purchase, tax, avoid texas sales tax, florida tax, and aviation tax consultant.",Active,For Profit,,,2003-01-01,year,"Air Transportation, Business Development, Consulting, Customer Service"
RB Aviation,https://www.crunchbase.com/organization/rb-aviation,"Minnesota City, Minnesota, United States",RB Aviation provides flight crew services. Their customer services includes phone contact and email.,Active,For Profit,,,2005-01-01,year,"Aerospace, Staffing Agency"
The Aerospace Alliance,https://www.crunchbase.com/organization/the-aerospace-alliance,"Tallahassee, Florida, United States",,Active,For Profit,,,2009-01-01,year,"Aerospace, Manufacturing, Mechanical Engineering"
Boston University Rocket Propulsion Group,https://www.crunchbase.com/organization/boston-university-rocket-propulsion-group,"Boston, Massachusetts, United States",,Active,For Profit,,,2003-01-01,year,"Aerospace, CAD, Industrial, Manufacturing"
Lux Air Jet Centers,https://www.crunchbase.com/organization/lux-air-jet-centers,"Goodyear, Arizona, United States","Lux Air Jet Centers has a store at the airport. They provide assistance for businesses as well as general aviators, utilising all types of private aircraft and heavy transports. They offer general and commercial aviation aircraft.",Active,For Profit,,,2008-01-01,year,"Aerospace, Air Transportation, Customer Service"
Aim Higher Jets,https://www.crunchbase.com/organization/aim-higher-jets,"Texas, South Carolina, United States",,Active,For Profit,,,2007-01-01,year,"Aerospace, Manufacturing, Product Design"
Priority Jet,https://www.crunchbase.com/organization/priority-jet,"Kennesaw, Georgia, United States","Priority jet provides maintenance events, management of engine programs, mobile maintenance, aircraft maintenance, executive travel program, referral program, charter services, pre, and post-flight inspections. Their customer support through email and contact number.",Active,For Profit,,,2008-01-01,year,"Aerospace, Customer Service"
Independence Aviation,https://www.crunchbase.com/organization/independence-aviation,"Englewood, Colorado, United States",,Active,For Profit,,,2007-01-01,year,"Air Transportation, Education, Training, Transportation"
Streamline Designs,https://www.crunchbase.com/organization/streamline-designs,"Franklin, Indiana, United States",,Active,For Profit,,,2003-01-01,year,"Aerospace, Consulting, Project Management"
Meadows Field Airport,https://www.crunchbase.com/organization/meadows-field-airport,"Bakersfield, California, United States",,Active,For Profit,,,2006-01-01,year,Air Transportation
Six G Aviation,https://www.crunchbase.com/organization/six-g-aviation,"Winter Haven, Florida, United States",,Active,For Profit,,,2003-01-01,year,"Aerospace, Consulting, Sales, Transportation"
Air Traffic Engineering,https://www.crunchbase.com/organization/air-traffic-engineering,"Northfield, New Jersey, United States",,Active,For Profit,,,2006-01-01,year,"Aerospace, Network Security, Professional Services"
AFS Aviation,https://www.crunchbase.com/organization/afs-aviation,"Alton, New Hampshire, United States",,Active,For Profit,,,2005-01-01,year,"Aerospace, Fuel, Logistics, Transportation"
"Twomile Heavy Industries, Inc.",https://www.crunchbase.com/organization/twomile,"Lakewood, Ohio, United States","Twomile Heavy Industries, Inc. is a software engineering, geospatial, and UAS (drone) services agency based in Cleveland, Ohio, USA.  Our technical and research programs support customers in commercial, government, and nonprofit organizations across the United States.   We work as a trusted partner with all customers and focus on practical, maintainable solutions. We support a culture of technical benevolence through mentorship, local and global volunteerism, and contributing to open source initiatives.",Active,For Profit,,,2003-01-01,year,"Aerospace, Architecture, Civil Engineering, Consulting, Cyber Security, Drone Management, Drones, Geospatial, Information Technology, Mapping Services"
ASAP Purchasing,https://www.crunchbase.com/organization/asap-purchasing,"Irvine, California, United States","ASAP Purchasing is one stop part purchasing resource for any industry. ASAP Purchasing is a worlds simplest, most streamlined, and efficient solution to purchasing any part for any industry like Aviation, Hardware, and Electronic etc. We simplify our parts sourcing for our valuable customer convenience. Each facility in site enables our valued customers to search for either National Stock Numbers, aircraft parts, information technology hardware, or board level electronic components. After that there are parametric search criterion is also available.",Active,For Profit,,,2009-01-03,day,"Aerospace, E-Commerce, Electronics, Supply Chain Management"
Airways International Insurance Services,https://www.crunchbase.com/organization/airways-international-insurance-services,"Mickleton, New Jersey, United States",Airways International Insurance Services offers a wide array of products and services for the Aviation and Marine industries.,Active,For Profit,,,2009-01-01,year,"Aerospace, Insurance"
Hawk Aero Support,https://www.crunchbase.com/organization/hawk-aero-support,"Miami, Florida, United States",,Active,For Profit,,,2006-01-01,year,"Air Transportation, Freight Service, Logistics, Transportation"
AmeriCharter,https://www.crunchbase.com/organization/americharter,"San Diego, California, United States","AmeriCharter is a private jet charter service offering a network of modern aircraft and aviation support. They also provide medical flights, cargo, aircraft acquisitions, management, and consulting services.",Active,For Profit,,,2004-01-01,year,"Aerospace, Consulting, Sales"
LB Aircraft Engineering,https://www.crunchbase.com/organization/lb-aircraft-engineering,"Miami, Florida, United States",,Active,For Profit,,,2008-01-01,year,"Aerospace, Air Transportation, Mechanical Engineering"
Q-Enterprise,https://www.crunchbase.com/organization/q-enterprise,"Butler, Ohio, United States","Q-Enterprise sells aviation spare parts and engines through marketing and support. Their services and technical advice in business jet repair, maintenance, and inspection. They offers customer support through email and phone contact.",Active,For Profit,,,2003-01-01,year,"Aerospace, Marketing, Service Industry, Wholesale"
NASTAR Center,https://www.crunchbase.com/organization/nastar-center,"Southampton, Pennsylvania, United States","The National Aerospace Training And Research (NASTAR) Center is a commercial air and space training, research, and educational facility. It combines flight simulation with physiology-based courseware to optimize human performance in extreme environments. The NASTAR Center actively collaborates with numerous agencies, including NASA, FAA, and JAA to promote safety in flight. The facility is a Federal Aviation Administration (FAA) approved center that develops and delivers space training, civil aviation training, and military aviation training. It is popularly known for its Upset Prevention and Recovery Training (UPRT) program for commercial aviators. It conducts research on human factors and man-machine interaction; learning and training methodologies; sensory physiology and motion perception; and stress, cognition, and human performance. Its research services comprise combined environments testing; test equipment; data collection, subjects, and operators; and internal IRB. The NASTAR Center’s education programs include summer camp programs, field trips, and professional teacher workshops. Its lessons incorporate Science, Technology, Engineering, and Mathematics (STEM) objectives. The National Aerospace Training And Research was founded in 2007 and is based in Southampton, Pennsylvania.",Active,For Profit,,,2007-01-01,year,Aerospace
Morgan Aircraft,https://www.crunchbase.com/organization/morgan-aircraft,"Oostburg, Wisconsin, United States","Morgan Aircraft is an aircraft maker headquartered in Oostburg, Wisconsin.",Active,For Profit,Venture - Series Unknown,,2005-01-01,year,Aerospace
GoFly Academy,https://www.crunchbase.com/organization/gofly-academy,"Opa Locka, Florida, United States",,Active,For Profit,,,2009-01-01,year,"Aerospace, Commercial, Training"
Poplar Hill Machine,https://www.crunchbase.com/organization/poplar-hill-machine,"Conway, Massachusetts, United States",,Active,For Profit,,,2004-01-01,year,"Aerospace, Industrial, Manufacturing"
Airline Weekly,https://www.crunchbase.com/organization/airline-weekly,"Fort Lauderdale, Florida, United States","Airline Weekly publishes a magazine for the airline industry. It publishes travel programs, marketing approaches, fleet, finance, airline, and airport data.",Active,For Profit,,,2004-01-01,year,"Aerospace, Marketing"
Monaco Air Duluth,https://www.crunchbase.com/organization/monaco-air-duluth,"Duluth, Minnesota, United States","Monaco Air Duluth offers air services that includes line services, pilot services, passenger services, and aircraft maintenance. They offers customer support through email and phone contact.",Active,For Profit,,,2005-01-01,year,"Aerospace, Field Support, Limousine Service"
Carolina Turbine Support,https://www.crunchbase.com/organization/carolina-turbine-support,"Aiken, South Carolina, United States",,Active,For Profit,,,2006-01-01,year,"Aerospace, Machinery Manufacturing, Manufacturing, Professional Services"
Pinnacle Operations,https://www.crunchbase.com/organization/pinnacle-operations,"Houston, Texas, United States",,Active,For Profit,,,2003-01-01,year,"Aerospace, Facilities Support Services, Fleet Management"
IntelliJet International,https://www.crunchbase.com/organization/intellijet-international,"Delray Beach, Florida, United States",,Active,For Profit,,,2005-01-01,year,"Aerospace, Consulting, Sales"
Rapid Machining Solutions,https://www.crunchbase.com/organization/rapid-machining-solutions,"Wilsonville, Oregon, United States","Rapid Machining Solutions is an aviation and aerospace component manufacturing company. They provide design, analysis, and fabrication services. For inquiries, telephone and email contacts are used.",Active,For Profit,,,2005-01-01,year,"Aerospace, Industrial, Manufacturing"
Integrated Airline Services Alliance,https://www.crunchbase.com/organization/integrated-airline-services-alliance,"Ft Mitchell, Kentucky, United States",Integrated Airline Services Alliance is a ground handler. It offers passenger and ramp services for commercial and charter airlines in Florida. ,Active,For Profit,,,2004-01-01,year,Air Transportation
Delta G Design,https://www.crunchbase.com/organization/delta-g-design,"Waco, Texas, United States",,Active,For Profit,,,2003-01-01,year,"Aerospace, Consulting"
Central Coast Jet Center,https://www.crunchbase.com/organization/central-coast-jet-center,"Santa Maria, California, United States","Central Coast Jet Center offers ground support, pilot amenities, aircraft storage, and catering services. Their flight planning room with live weather and open computers, and printers. They offers customer support through email and phone contact.",Active,For Profit,,,2003-01-01,year,"Aerospace, Catering, Field Support"
Maguire Aviation Group LLC,https://www.crunchbase.com/organization/maguire-aviation-group-llc,"Van Nuys, California, United States","Maguire Aviation Group LLC operates as a fixed-base operator (FBO). Maguire Aviation Group LLC offers dedicated concierge and customer services; travel coordination services, including hotel reservations, car rental, and entertainment reservations; catering services for business meals and events; rental cars and crew cars; and local entertainment recommendations.",Active,For Profit,,,2005-01-01,year,"Air Transportation, Service Industry"
DA Integrators,https://www.crunchbase.com/organization/da-integrators,"Palm Coast, Florida, United States",,Active,For Profit,,,2009-01-01,month,"Aerospace, Consulting, Management Consulting"
Blue River Aviation’s,https://www.crunchbase.com/organization/blue-river-aviation-s,"Palmer, Alaska, United States","Blue River Aviation offers professional aviation training that prepares students for careers in the airlines and off-airport. They offer charter services for fly-out fishing, fly-in hunting, gear drop-offs, bear viewing, ecotours, and remote fuel deliveries. They include ski training, complex endorsements, biannual flight reviews, instrument proficiency checks, tailwheel endorsements, and airplane multiengine landings. They sell t-shirts, hats, sweatshirts, stickers, beanie logos, and small Cessna stickers.",Active,For Profit,,,2009-01-01,year,"Aerospace, Training"
Hangar Central,https://www.crunchbase.com/organization/hangar-central,"Miami, Florida, United States",,Active,For Profit,,,2008-01-01,year,"Aerospace, Education, Recruiting, Technical Support"
ACY Contractors,https://www.crunchbase.com/organization/acy-contractors,"Ocoee, Florida, United States","ACY Contractors, LLC (ACY) provides construction management, general and trade construction services to K-12, higher education, healthcare, federal and other niche markets. ACY delivers start-to-finish services for bid-build and design-build projects, valuing high quality, safety, and reliability. ACY specializes in new and remodeled commercial projects and achieves success through its seven core values.",Active,For Profit,,,2004-01-01,year,"Aerospace, Commercial, Construction, Higher Education, Media and Entertainment, Residential, Retail"
WP Group,https://www.crunchbase.com/organization/wp-group,"New York, New York, United States",,Active,For Profit,,,2009-01-01,year,"Aerospace, Information Technology, Management Consulting"
Science & Technology Applications,https://www.crunchbase.com/organization/science-technology-applications,"Simi Valley, California, United States",,Active,For Profit,,,2004-01-01,year,"Aerospace, Air Transportation, Hardware, Mechanical Engineering, Transportation"
Air America Flight Center,https://www.crunchbase.com/organization/air-america-flight-center,"Daytona Beach, Florida, United States",Air America Flight Center is an aviation firm that offers personal aircraft rentals and part 61 flight training. They offers customer support through email and phone contact.,Active,For Profit,,,2004-01-01,year,"Aerospace, Rental, Training"
FlightSchoolList.Com,https://www.crunchbase.com/organization/flightschoollist-com,"Chicago, Illinois, United States",,Active,For Profit,,,2006-01-01,year,"Air Transportation, Online Portals, Training"
Yetispace,https://www.crunchbase.com/organization/yetispace,"Huntsville, Alabama, United States","Yetispace offers a project, from concept to test, that is defined by independent thinking, decisive action, and technical accountability. They​ produce the simplest analysis first, thus achieving a rapid understanding of the problem. They provide a methodical engineering process and have collected the skills needed for direct analytical work.",Active,For Profit,,,2006-01-01,year,"Aerospace, Analytics, Mechanical Engineering"
ABS Aviation,https://www.crunchbase.com/organization/abs-aviation,"Ponte Vedra, Florida, United States",,Active,For Profit,,,2007-01-01,year,"Aerospace, Infrastructure, Transportation"
Paradigm Research and Engineering,https://www.crunchbase.com/organization/paradigm-research-and-engineering,"Ann Arbor, Michigan, United States",,Active,For Profit,,,2003-01-01,year,"Aerospace, Electronics, Sensor"
Tomcat Aviation,https://www.crunchbase.com/organization/tomcat-aviation,"Midwest City, Oklahoma, United States",,Active,For Profit,,,2008-11-01,month,"Aerospace, Local Business, Mechanical Engineering"
Wolf Global Air,https://www.crunchbase.com/organization/wolf-global-air,"San Diego, California, United States",,Active,For Profit,,,2009-01-01,year,"Air Transportation, Logistics, Transportation"
KB Logistics Management,https://www.crunchbase.com/organization/kb-logistics-management,"Addison, Illinois, United States","KB Logistics Management offers services including local cartage, LTL (less than truckload), truckload, air freight, hot shot service, flatbeds, temperature control, international, inbound and outbound, warehousing, fulfillment, tradeshow, and inter-modal.",Active,For Profit,,,2007-01-01,year,"Air Transportation, Logistics, Transportation, Warehousing"
Blackbird,https://www.crunchbase.com/organization/blackbird-2,"Sunrise, Florida, United States","Blackbird has developed a high-density plastic mask that dramatically decreases the typical process time required to paint an airliner’s wheels and brakes. The mask also eliminates waste (lean) and disposable tape expenses, meets OEM specs detailed in overhaul manuals and reduces injuries, workman compensation claims and overtime. Blackbird’s patented aviation wheel and brake masking system saves millions by reducing labor in wheel painting overhauls by 95%.  A 737 Inboard takes 45+ MINUTES to mask, we can do it in under 2 minutes.  http://bit.ly/1mpSCI6    Check out our website for more information: www.blackbirdfyi.com",Active,For Profit,,,2007-12-10,day,"Aerospace, GreenTech, Manufacturing, Transportation"
V1 Jets International,https://www.crunchbase.com/organization/v1-jets-international,"New York, New York, United States",,Active,For Profit,,,2004-01-01,day,Air Transportation
The Four Star Group,https://www.crunchbase.com/organization/the-four-star-group,"Rancho Palos Verdes, California, United States",,Active,For Profit,,,2008-01-01,year,"Advice, Aerospace, Consulting, Finance, Security"
Royal Aircraft Services,https://www.crunchbase.com/organization/royal-aircraft-services,"Hagerstown, Maryland, United States","Royal Aircraft Services is a aerospace company. They provides aircraft repairs, modifications, and painting services for general aviation and military customers.  For inquiries, telephone and email contacts are used.",Active,For Profit,,,2005-01-01,year,"Aerospace, Field Support"
Northeast Montana STAT Air Ambulance Cooperative,https://www.crunchbase.com/organization/northeast-montana-stat-air-ambulance-cooperative,"Glasgow, Montana, United States",,Active,For Profit,,,2006-01-01,year,"Air Transportation, Health Care, Medical"
University of Georgia Aviation Club,https://www.crunchbase.com/organization/university-of-georgia-aviation-club,"Athens, Georgia, United States",,Active,For Profit,,,2009-01-01,year,"Aerospace, Communities, Education"
Acerts,https://www.crunchbase.com/organization/acerts,"Dallas, Texas, United States",,Active,For Profit,,,2009-01-01,year,"Aerospace, Manufacturing, Military"
ARS,https://www.crunchbase.com/organization/ars-9d84,"Ashland, Oregon, United States",,Active,For Profit,,,2009-01-01,year,"Air Transportation, Military, Training"
Optima Central,https://www.crunchbase.com/organization/optima-central,"Chino Hills, California, United States",,Active,For Profit,,,2007-01-01,year,"Aerospace, Consulting, Management Consulting"
GAircraft,https://www.crunchbase.com/organization/gaircraft,"Daytona Beach, Florida, United States",,Active,For Profit,,,2009-11-06,day,"Aerospace, Air Transportation, E-Commerce, Information Technology, Marketplace"
Texas Flight,https://www.crunchbase.com/organization/texas-flight,"Spring, Texas, United States","Texas Flight is a transportation company. They provide flight service, training and classes. They offer services for discovery flights and aircraft rentals,  pilot training, and maintenance. The company's contact modes are by mail, phone, and physical address.",Active,For Profit,,,2009-01-01,year,"Aerospace, Training, Transportation"
Executive Car Services,https://www.crunchbase.com/organization/executive-car-services,"Tampa, Florida, United States",,Active,For Profit,,,2008-01-01,year,"Air Transportation, Limousine Service, Rental, Transportation"
Garrett Aviation Management,https://www.crunchbase.com/organization/garrett-aviation-management,"Dallas, Texas, United States","Garrett Aviation Management offers jet and turboprop management services, contract pilot services, flight training services, aircraft sales, turnkey aircraft management solutions, airplane and helicopter flight instruction, turbine transition, and upset recovery training.",Active,For Profit,,,2007-01-01,year,"Air Transportation, Consulting, Training"
Aerospace Crossing,https://www.crunchbase.com/organization/aerospace-crossing,"Ephraim, Utah, United States",,Active,For Profit,,,2007-01-01,year,"Aerospace, Employment, Recruiting"
Santa Monica Flyers,https://www.crunchbase.com/organization/santa-monica-flyers,"Santa Monica, California, United States","Santa Monica Flyers offers private pilot certificate, instrument rating, commercial pilot certificate, CFI sport pilot rating, and drone operations services. They offer cirrus rental, cessna rental, and light sport aircraft rental services.",Active,For Profit,,,2009-01-01,year,"Aerospace, Rental, Training"
Phoenix Project Manager,https://www.crunchbase.com/organization/phoenix-project-manager,"Salt Lake City, Utah, United States",,Active,For Profit,,,2005-01-01,year,"Aerospace, Architecture, Computer, Construction, Project Management, Software"
Endeavour Flight Training,https://www.crunchbase.com/organization/endeavour-flight-training,"Opa Locka, Florida, United States","Endeavour Flight Training, is dedicated to making your flight training easy and enjoyable. Whether your goal is to fly for a commercial airline company or simply to take your family and friends for a ride, we can help you to accomplish it. Building on our commitment to offering top quality flight training and personalized service, Endeavour Flight Training has now expanded it’s flight training curriculum to include all FAA advanced ratings from Private Pilot through ATP, designed to take pilots on a logical progression of pilot training and experience to meet the pilot’s personal needs. Our clients include busy professionals, business owners, law enforcement personnel, military personnel, and aspiring career pilots all with a wide variety of specific needs.",Active,For Profit,,,2004-01-01,year,"Aerospace, Education, Training, Universities"
Mountain West Aviation,https://www.crunchbase.com/organization/mountain-west-aviation,"Crystal Bay, Nevada, United States",,Active,For Profit,,,2007-01-01,year,"Aerospace, Customer Service, Transportation"
Aircraft Sender,https://www.crunchbase.com/organization/aircraft-sender,"Kyle, Texas, United States",,Active,For Profit,,,2007-01-01,year,"Aerospace, Marketing, Online Portals"
Performance Flight,https://www.crunchbase.com/organization/performance-flight,"West Harrison, New York, United States",,Active,For Profit,,,2007-01-01,year,"Aerospace, Air Transportation"
Atlas Aviation,https://www.crunchbase.com/organization/atlas-aviation,"Tampa, Florida, United States","Atlas Aviation provides FBO, flight training, aircraft rental, and scenic aerial tours. They have rental aircraft, including cessna 162 skycatchers and icon A5 light sport aircraft.",Active,For Profit,,,2004-01-01,year,"Aerospace, Rental, Training"
O'Brien Aviation,https://www.crunchbase.com/organization/o-brien-aviation,"Port Orange, Florida, United States","O'Brien Aviation offers service, repair, and maintenance. They provide recovery agency and fleet evaluation services. They also offer retail maintenance and sales for fleets in the aircraft industries.",Active,For Profit,,,2004-01-01,year,"Aerospace, Customer Service, Leasing, Sales"
ETS International,https://www.crunchbase.com/organization/ets-international,"Randolph, Massachusetts, United States","ETS International offers airport transfers, special nights out, meetings, and events transportation. They provide business meetings, road shows, concerts, and sporting events. Their services include worldwide.",Active,For Profit,,,2006-01-01,year,"Air Transportation, Events, Transportation"
Exhibit Transfer,https://www.crunchbase.com/organization/exhibit-transfer,"Plainfield, Illinois, United States",,Active,For Profit,,,2003-01-01,year,"Air Transportation, Freight Service, Transportation"
Hawk Institute for Space Sciences,https://www.crunchbase.com/organization/hawk-institute-for-space-sciences,"Crofton, Maryland, United States",,Active,For Profit,,,2006-01-01,year,"Aerospace, Industrial Engineering, Mechanical Engineering, Professional Services"
South American Airways,https://www.crunchbase.com/organization/south-american-airways,"Doral, Florida, United States",South American Airways is a logistics and air cargo firm. They have an air freight carrier fleet. They can help customers with their air cargo and logistical needs.,Active,For Profit,,,2003-01-01,year,"Aerospace, Freight Service, Logistics"
Gulfstream International,https://www.crunchbase.com/organization/gulfstream-international,"Fort Lauderdale, Florida, United States","Gulfstream International is a holding company that operates two independent subsidiaries: Gulfstream International Airlines, Inc. (""Gulfstream"") and Gulfstream Training Academy, Inc. The Academy provides flight training services to licensed commercial pilots. The Academy's principal program is our First Officer Program, which allows participants to receive a Second-In-Command type rating in approximately four months. Having a Second-In-Command type rating allows pilots to fly as first officers on commercial flights. Following receipt of this rating, pilots typically spend up to 250 hours flying as a first officer at Gulfstream. By attending the Academy, pilots are able to enhance their ability to secure a permanent position with a commercial airline. The Academy's graduates are typically hired by various regional airlines, including Gulfstream. In 2006, 78 students entered the First Officer Program.",Active,For Profit,,,2005-12-01,month,Aerospace
Business Aircraft Title International,https://www.crunchbase.com/organization/business-aircraft-title-international,"Oklahoma City, Oklahoma, United States","Business Aircraft Title International offers aircraft title search, international registry services, and faa registration services. Their aircraft title service includes chain-of-title reports, accident and incident reports, and complete aircraft records. They offers customer support through email and phone contact.",Active,For Profit,,,2005-01-01,year,"Aerospace, Document Management, Service Industry"
Silk Wings Aviation,https://www.crunchbase.com/organization/silk-wings-aviation,"Fairfield, California, United States","Silk Wings Aviation is an aviation consulting firm that provides acquisition and general aviation consulting services. Their services includes flight operations, market analysis, governmental aviation policies , regulatory environment, aircraft procurement, flight training, and education.",Active,For Profit,,,2007-01-01,year,"Aerospace, Consulting, Education, Procurement"
Reliable Jet Maintenance,https://www.crunchbase.com/organization/reliable-jet-maintenance,"Boca Raton, Florida, United States",,Active,For Profit,,,2005-01-01,year,"Aerospace, Service Industry, Transportation"
Rebel Services,https://www.crunchbase.com/organization/rebel-services,"Ripley, Mississippi, United States","Rebel services provides airlines and aviation services. They offer aviation fueling equipment sales, services, installation, and repair.",Active,For Profit,,,2009-09-01,day,Air Transportation
Plane Solutions,https://www.crunchbase.com/organization/plane-solutions,"Eden Prairie, Minnesota, United States",Plane Solutions offers placement and work opportunities as well as an employer of record services to individuals and small flight departments. Their approach to private and business aviation services management is based on fulfilling their client's defined and evolving requirements. They offer a financially transparent management experience.,Active,For Profit,,,2007-01-01,year,"Air Transportation, Consulting, Sales, Travel"
ecoShuttle,https://www.crunchbase.com/organization/ecoshuttle,"Sherwood, Oregon, United States",,Active,For Profit,,,2007-01-01,month,"Air Transportation, Public Transportation, Transportation"
Jet RVSM Services,https://www.crunchbase.com/organization/jet-rvsm-services,"Salem, Oregon, United States","Jet RVSM Services is an aerospace service-based company. They offer in assisting domestic and international business and private jet operators with obtaining FAA authorization to conduct flight operations in RVSM, NAT HLA, BRNAV, P-RNAV, and RNP-10 airspace.",Active,For Profit,,,2006-01-01,year,"Aerospace, Business Development"
AAC Engineering,https://www.crunchbase.com/organization/aac-engineering,"Minneapolis, Minnesota, United States",,Active,For Profit,,,2009-01-01,year,"Aerospace, Analytics, Project Management"
Ready Made RC,https://www.crunchbase.com/organization/ready-made-rc,"Delaware, Ohio, United States",,Active,For Profit,,,2009-01-01,year,"Aerospace, Drones, E-Commerce"
