Organization Name,Organization Name URL,Headquarters Location,Full Description,Operating Status,Company Type,Last Funding Type,Diversity Spotlight (US Headquarters Only),Founded Date,Founded Date Precision,Industries
Mallium,https://www.crunchbase.com/organization/mallium,"St Louis, Missouri, United States","Mallium is a tech company that has developed a proprietary metamaterial composed of different materials that can be programmed to change its physical properties, specifically its rigidity with minimum power requirements, instantly and reversibly.  The company has licensed this technology in the medical device and aerospace and defense industries. We are seeking a partnership with Ameren for the energy sector. ",Active,For Profit,,"Women Founded, Women Led",2016-02-01,day,"Aerospace, Automotive, CleanTech, Energy, Medical, Medical Device, Transportation"
Eurufly,https://www.crunchbase.com/organization/eurufly,"Salisbury, North Carolina, United States","Eurufly provides travel services. They offer an aviation business model through the mechanisms of blockchain infrastructures, mobile device networking, and open-API flight data streams.",Active,For Profit,,,2017-01-01,year,"Aerospace, Air Transportation, Travel"
Right Rudder Aviation,https://www.crunchbase.com/organization/right-rudder-aviation,"Inverness, Florida, United States",,Active,For Profit,,,2016-01-01,year,"Aerospace, Service Industry, Training"
Sine Draco,https://www.crunchbase.com/organization/sine-draco,"Bellevue, Washington, United States",,Active,For Profit,,,2017-01-01,year,"Aerospace, Air Transportation, Freight Service"
Orlando O Spencer I,https://www.crunchbase.com/organization/orlando-o-spencer-i,"San Diego, California, United States",,Active,For Profit,,,2016-01-01,year,"Aerospace, Information Technology, Software"
designial,https://www.crunchbase.com/organization/designial,"San Ramon, California, United States","We build business mobile apps that deliver measurable business results. We design and develop research-based apps on multiple platforms, including iOS, Android, and web. Our customer-facing apps boost customer engagement, elevate your brand, increase sales, boost profits, and increase the valuations of start-ups. Our employee-facing apps increase staff efficiency, boost employee productivity, eliminate errors, lower costs, and improve staff retention. We partner with the business of all sizes from startups to Fortune 500 enterprises to launch fantastic products. We are expert researchers, designers, and specialist front-end developers. Our team has built 100s of applications in a wide variety of sectors including, finance, healthcare, pharmaceuticals, retail, transportation, etc.",Active,For Profit,,,2018-01-01,year,"Air Transportation, Android, Apps, Health Care, Information Technology, iOS, Media and Entertainment, Mobile, Mobile Apps, Pharmaceutical, Product Research, Retail Technology, Transportation, UX Design, Web Apps"
GovAge,https://www.crunchbase.com/organization/govage,"Hazelwood, Missouri, United States","GovAge is a team of professionals with hands of experience in working with US Federal Government, for their procurement needs They have a broad team of partners to ensure our customers receive the products needed to support all their requirements. They work with government to develop hybrid approaches to digital transformation, so agencies can make the optimal use of both existing and new technologies to meet their goals.",Active,For Profit,,,2019-01-01,year,"Aerospace, Cyber Security, Government, Logistics, Professional Services, Supply Chain Management"
CloudIX,https://www.crunchbase.com/organization/cloudix,"Palo Alto, California, United States",,Active,For Profit,,,2016-06-01,day,Aerospace
American Flight Support,https://www.crunchbase.com/organization/american-flight-support,"Scottsdale, Arizona, United States",,Active,For Profit,,,2019-01-01,year,"Aerospace, Air Transportation, Travel, Travel Accommodations"
MyVoiceTravel,https://www.crunchbase.com/organization/myvoicetravel,"Miami, Florida, United States",,Active,For Profit,,,2020-01-01,year,"Air Transportation, Business Travel, Hospitality, Hotel, Travel, Travel Agency"
CSM Aviation,https://www.crunchbase.com/organization/csm-aviation,"Fresno, California, United States","CSM Aviation focuses on safety, operational excellence, and customer service, the customer can focus on convenience and productivity. They provide convenient access to the destination, and their flights operate on the passenger's schedule allowing optimal flexibility. They provide customized solutions to the customer and company needs. The customer contact through phone number, email, and application form.",Active,For Profit,,,2015-01-01,year,"Air Transportation, Asset Management, Transportation"
Stevens Aviation,https://www.crunchbase.com/organization/stevens-aviation,"Greenville, South Carolina, United States",,Active,For Profit,,,2018-01-01,day,Aerospace
Instalocate,https://www.crunchbase.com/organization/instalocate,"Palo Alto, California, United States","Instalocate is an AI powered personal travel assistant to make your journey comfortable. It is like Google Now++ for Travel. Instalocate's Internet of Moving Things platform tracks public transport in real time and by using Artificial Intelligence, it provides the most relevant information just at the right time. Their mission is to bring peace of mind to people’s life by helping them track anything that is traceable - be your plane, cab, train, bus, food delivery, pet, and even your spouse! They take a first step towards their mission by launching the travel assistant for air travel. The travel assistant is available on Facebook Messenger at m.me/instalocate. No need to install a new app! Just share your flight details and it will handle the rest. It predicts when you might need something and sends the contextual information automatically. It informs you if your flight is getting delayed. If you are wondering if the airport has free Wi-Fi, just ask your assistant. If your family is worried about you, the assistant can pinpoint your exact location in the air. They don’t have to anxiously wait outside the airport checking their phones again and again! After reaching your destination, your cab will be waiting for you. Stanford University and Indian Institute of Management (IIM) alumni founded Instalocate in June 2016. They are passionately working at the intersection of Artificial Intelligence and Internet of Moving Things. The team consists of enthusiastic engineers with strong background in AI, Web Search, Machine Learning, Big Data and Mobile. Conversational AI revolution has just started and the team is taking up the challenge head-on!",Active,For Profit,,,2017-04-01,month,"Air Transportation, Artificial Intelligence, Transportation"
AeroKarpa,https://www.crunchbase.com/organization/aerokarpa,"Boynton Beach, Florida, United States","AeroKarpa is a manufacturer of aircraft spares. They provide ﻿power and control systems﻿, microphones, speakers, headsets, isolation panels﻿, washroom hygiene dispensers, consumables, economy, premium, and business class aircraft seat components, cushions and seat covers, carpets, curtains, lighting systems and indicators, switches, relays, panels, power converters and sensors, screws, nuts, bolts, and rivets services. They address inquiries through emails and phone calls.",Active,For Profit,,,2015-01-01,year,"Aerospace, Machinery Manufacturing, Manufacturing, Retail"
OpenAir,https://www.crunchbase.com/organization/openair-e866,"Gaithersburg, Maryland, United States",,Active,For Profit,,,2016-01-01,year,"Aerospace, Air Transportation, Training"
Airavat Solutions,https://www.crunchbase.com/organization/airavat-solutions,"Raleigh, North Carolina, United States",,Active,For Profit,,,2017-01-01,year,Aerospace
UVIONIX Aerospace,https://www.crunchbase.com/organization/uvionix-aerospace,"Rancho Cordova, California, United States",Cutting edge UAV dual coaxial rotor technology: the nSKY Aerial Instant Delivery Service and the ALPHA Multipurpose Autonomous Platform.,Active,For Profit,,,2015-06-01,day,"Aerospace, Enterprise Software, Information Technology"
Stara Space,https://www.crunchbase.com/organization/stara-space,"Vancouver, Washington, United States","Stara is a manufacturer of aviation and aerospace components. Its satellite constellation enables satellite operators to send gigabytes of data per orbit, run compute models in space, and store Petabytes of data on our network in a secure manner. They offer space infrastructure as a service.",Active,For Profit,,,2018-01-01,year,"Aerospace, Manufacturing, Satellite Communication"
NewbornXn. Inc,https://www.crunchbase.com/organization/newbornxn,"New York, New York, United States",,Active,For Profit,,,2020-04-01,day,"Aerospace, Artificial Intelligence, Drones, Information Technology, Machine Learning, Mobile Apps, Software Engineering"
Eta Space,https://www.crunchbase.com/organization/eta-space,"Rockledge, Florida, United States",,Active,For Profit,,,2019-01-01,year,"Aerospace, Test and Measurement"
Vermon,https://www.crunchbase.com/organization/vermon-916d,"Walhalla, South Carolina, United States","Vermon uses patented technologies to create and produce ultrasound transducers and arrays for use in industrial and medical applications. They provide adapters, extensions, splitters, angle beam PAUT probes, wedges build a probe, immersion probes, and immersion parts, PAUT, PAUT probes, phased array, ultrasound, NDT, angle beam, wedges, ipex, weld inspection, and vermon.",Active,For Profit,,,2017-01-01,year,"Aerospace, Industrial, Machinery Manufacturing, Manufacturing"
Skylys Aircraft Inc.,https://www.crunchbase.com/organization/skylys-aircraft-inc,"Wilmington, Delaware, United States","Skylys Aircraft aims to develop electric aircrafts as well as autonomous, connected and modular transportation vehicles for new world mobility in-cities & beyond.  Skylys Aircraft design, develop and produce the first Airspeeder, a full autonomous vehicule able to move in the air from the ground but also from and to the sea or a lake. MVP (flying vehicle) have been released in Dec 19. Founded in 2017, under the leadership of 9 international associates including Alexis Rufenacht and Gary Chorostecki, Skylys aircraft is a privately funded Company.",Active,For Profit,,,2017-01-01,year,"Aerospace, Air Transportation, Manufacturing, Water Transportation"
Jet OUT,https://www.crunchbase.com/organization/jet-out,"Milwaukee, Wisconsin, United States",,Active,For Profit,,,2020-01-01,year,"Aerospace, Air Transportation, Professional Networking"
ATOPS,https://www.crunchbase.com/organization/atops,"Florida, New York, United States",,Active,For Profit,,,2015-01-01,year,"Aerospace, Field Support, Manufacturing, Mechanical Engineering, Service Industry"
SierraTrax,https://www.crunchbase.com/organization/sierratrax,"Wichita, Kansas, United States","ounded in 2017 by aviation entrepreneur Jason Talley, SierraTrax disrupted the aircraft maintenance tracking market by offering a simple, intuitive, and affordable maintenance tracking platform, at a fraction of the cost of their competitors. From individual aircraft owners-pilots, to corporate flight departments and Part 135 operations, SierraTrax customers enjoy an easy-to-use, modern interface developed with the end-user in mind. Committed to bringing needed intelligence solutions to the industry, SierraTrax is the only Textron Aviation recommended provider of maintenance tracking services that can provide comprehensive digital aircraft records through the SierraTrax nationwide scanning network.",Active,For Profit,,,2017-01-01,year,Air Transportation
MACHFINISH,https://www.crunchbase.com/organization/machfinish,"Palmdale, California, United States",,Active,For Profit,,,2019-01-01,year,"Aerospace, Automotive, Industrial, Industrial Engineering"
Martin Materials Solutions,https://www.crunchbase.com/organization/martin-materials-solutions,"Camarillo, California, United States",,Active,For Profit,,,2016-04-01,month,"Aerospace, Industrial, Manufacturing"
Worldwide Green Enterprises,https://www.crunchbase.com/organization/worldwide-green-enterprises,"Teterboro, New Jersey, United States","Our signature True Green formula “LUMINOUS” holds a Federal US Trademark Registration.  LUMINOUS is the right path to transform the global cleaning industry with a high-performance product that is 100% environmentally and humanly safe. LUMINOUS uses the synergy of noble minerals in combination with the science of Nanotechnology. Working at the nano-scale, matter such as dirt, is deposited on a surface attracted by an electrical charge. This electric charge keeps ingrained dirt on a surface, forming porous gaps that lead to deterioration of that surface over time.  Our environmental consciousness commits us to providing eco-friendly effective solutions for everyday tasks and larger industrial needs. The team in Brazil is constantly working and developing new formulas to maximize the benefits to our customers and the environment.  Together, we produce, bottle and distribute LUMINOUS to an ever growing and demanding market.   At the heart of Luminous is our desire to develop impactful, organic solutions for positive change in the ways we care for our community and our environment.  ",Active,For Profit,Seed,,2016-01-01,year,"Aerospace, Automotive, Boating, Green Consumer Goods, GreenTech, Hospital, Hospitality, Industrial, Manufacturing, Nanotechnology, Organic"
Global Air Media,https://www.crunchbase.com/organization/global-air-media,"Baltimore, Maryland, United States","Global Air Media is an FAA licensed Unmanned Aerial Systems (UAS), or drone, mapping and cinematography company based in Baltimore, MD, USA.  They were formed by a team of qualified professionals with years of experience in construction, engineering, and project management. Their mission is to conduct, develop, and validate UAS operations through the use of innovative technology, improved safety, and project efficiency. Their passion and attention to detail continues to separate us in this new and emerging industry.",Active,For Profit,,,2015-01-01,year,"Aerospace, Drones, Robotics"
The Belmont Group,https://www.crunchbase.com/organization/the-belmont-group,"Belmont, Massachusetts, United States",,Active,For Profit,,,2018-01-01,year,"Aerospace, Project Management, Training"
Space Lab Technologies,https://www.crunchbase.com/organization/space-lab-technologies,"Boulder, Colorado, United States","The purpose of Space Lab Technologies, LLC is to advance human space exploration through space science research and technology development. ​​Space Lab offers full life cycle development services including mission management, feasibility studies, systems analysis, electrical & mechanical engineering, integration testing & operations support, and flight data analysis. ​Space Lab also conducts cutting edge space science research in the areas of space plasmas and space plant life sciences. Their scientists and engineers have over 30 years of combined industry experience in the development of payloads and support systems for various platforms, such as crew habitation systems, small satellites, high altitude balloons, and sub-orbital rockets.",Active,For Profit,,,2016-01-01,year,"Aerospace, Life Science"
Complete Aviation Services and Modification,https://www.crunchbase.com/organization/complete-aviation-services-and-modification,"Georgia, Louisiana, United States","CASM is an aerospace company. They created after a major airline dissolved their staffing division.  For inquiries, telephone and email contacts are used.",Active,For Profit,,,2019-01-01,year,"Aerospace, Field Support, Industrial"
Flyghtocity,https://www.crunchbase.com/organization/flyghtocity,"New York, New York, United States","Flyghtocity is an online travel agency where you may book a flight, cancel it, and alter it at a low cost, as well as get the best service and guidance for your trip booking.",Active,For Profit,,,2015-01-01,year,Air Transportation
Aeroblaze Laboratory,https://www.crunchbase.com/organization/aeroblaze-laboratory,"Fort Worth, Texas, United States",,Active,For Profit,,,2015-01-01,year,"Aerospace, Professional Services, Test and Measurement"
Jet Pros,https://www.crunchbase.com/organization/jet-pros,"Scottsdale, Arizona, United States",,Active,For Profit,,,2018-01-01,year,"Air Transportation, Transportation, Travel"
Jentia Aviation,https://www.crunchbase.com/organization/jentia-aviation,"St Louis, Missouri, United States",,Active,For Profit,,,2019-01-01,year,"Aerospace, Consulting, Mechanical Design, Training"
Black Hall Aerospace,https://www.crunchbase.com/organization/black-hall-aerospace,"Huntsville, Alabama, United States",,Active,For Profit,,,2015-01-01,year,"Aerospace, Logistics, Manufacturing, Technical Support"
Carbon SiC Technologies,https://www.crunchbase.com/organization/carbon-sic-technologies,"Henderson, Nevada, United States","Carbon SiC Technologies specializes in ultra high temperature ceramic composites serving aerospace, defense, commercial vehicles, and automotive.",Active,For Profit,,,2017-01-01,year,"Aerospace, Automotive, Manufacturing"
LIFT Airborne Technologies,https://www.crunchbase.com/organization/lift-airborne-technologies,"Rancho Dominguez, California, United States","LIFT Airborne Technologies provides protective equipment, apparel, and gear. They offer helmet systems for EVS sports, LIFT safety, and LIFT aviation. Their services include component and accessories services.",Active,For Profit,,,2017-01-01,year,"Aerospace, Manufacturing, Productivity Tools"
ZJet Air,https://www.crunchbase.com/organization/zjet-air,"Palos Heights, Illinois, United States",,Active,For Profit,,,2015-01-01,year,"Aerospace, Air Transportation, Travel"
AeroGen-TEK,https://www.crunchbase.com/organization/aerogen-tek,"Paris, Illinois, United States",Aerogen-TEK manufactures temperature super alloy components for the aerospace and industrial gas turbine markets. They pride themselves on providing uncompromised quality and on-time deliveries in order to exceed.,Active,For Profit,,,2019-01-01,year,"Aerospace, Industrial, Manufacturing"
Studdiford Technical Solutions,https://www.crunchbase.com/organization/studdiford-technical-solutions,"Alexandria, Virginia, United States",,Active,For Profit,,,2016-01-01,year,"Aerospace, Consulting, Industrial Engineering"
Aleso Global,https://www.crunchbase.com/organization/aleso-global,"Tempe, Arizona, United States","Aleso Global provides inventory and logistics for airplane components. They provide aftermarket spare parts support to the aviation industry, which includes commercial airlines, maintenance providers, suppliers, and distributors. With the firm notion that no task is too small, Aleso Global provides service assistance for rotable components and throwaway piece parts. Aleso Global is improving the procurement needs and supply chain efficiency of the commercial aviation industry.",Active,For Profit,,,2015-01-01,year,"Aerospace, Logistics, Manufacturing"
aXenic,https://www.crunchbase.com/organization/axenic,"Durham, North Carolina, United States",,Active,For Profit,Pre-Seed,,2015-01-01,year,"Aerospace, Satellite Communication"
Logistics Capital & Strategy,https://www.crunchbase.com/organization/logistics-capital-strategy,"Arlington, Virginia, United States",,Active,For Profit,,,2015-01-01,year,"Air Transportation, Consulting, Freight Service, Logistics"
STK Transportation,https://www.crunchbase.com/organization/stk-transportation,"Las Vegas, Nevada, United States",,Active,For Profit,,,2018-01-01,year,"Air Transportation, Freight Service, Transportation"
Spec-Rite,https://www.crunchbase.com/organization/spec-rite,"Adams Center, New York, United States",,Active,For Profit,,,2018-01-01,year,"Aerospace, Analytics, Software"
GigaFlight Connectivity,https://www.crunchbase.com/organization/gigaflight-connectivity,"Greendale, Wisconsin, United States","GigaFlight Connectivity is an aerospace company that offers air force veteran and aerospace wire. They provide electronic cables, connectors, and cable assemblies for use in aerospace and defense products,  and demanding applications.",Active,For Profit,,,2017-01-01,year,"Aerospace, Product Design, Technical Support"
Aircraft Extrusion Company,https://www.crunchbase.com/organization/aircraft-extrusion-company,"Chico, California, United States",,Active,For Profit,,,2015-01-01,year,"Aerospace, Manufacturing, Wholesale"
Aqia Aerospace,https://www.crunchbase.com/organization/aqia-aerospace,"Miami, Florida, United States",,Active,For Profit,,,2017-01-01,year,"Aerospace, Sales, Service Industry"
S.T.A.R.K. Laboratories,https://www.crunchbase.com/organization/s-t-a-r-k-laboratories,"Eatonton, Georgia, United States","S.T.A.R.K. Laboratories focuses on science, technology, aerospace, robotics, and kinetics. They also offer product development, business development, process development, and market strategy. An online inquiry form is available on the company's website.",Active,For Profit,,,2017-01-01,year,"Aerospace, Robotics"
Cannon Aviation,https://www.crunchbase.com/organization/cannon-aviation,"New Haven, Missouri, United States","Cannon Aviation Modification and Repair is a commercial airline structural modification, cargo conversion, maintenance, and avionics service provider. Their services includes  skin replacements, skin repairs, wing spars, cargo conversions, 727 chords, boeing interior structures, ​airbus interior structures, douglas interior structures, boeing exterior structures, airbus exterior structures, douglas exterior structures, seat tracks, galley modifications, scimitar winglets, winglets, ​frame replacements, window frame replacements, wi-fi modifications, and nitrogen generation systems.",Active,For Profit,,,2015-01-01,year,"Aerospace, Commercial, Service Industry"
Armor Upfitters,https://www.crunchbase.com/organization/armor-upfitters,"Brookshire, Texas, United States","Armor Upfitters provides graphene technology, petrochemical manufacturing, aerospace engineers, world-class universities, and experts from NASA.",Active,For Profit,,,2019-01-01,year,"Aerospace, Industrial, Machinery Manufacturing, Manufacturing"
VirtusAero,https://www.crunchbase.com/organization/virtusaero,"Maple Grove, Minnesota, United States",,Active,For Profit,,,2015-01-01,year,"Aerospace, Consulting, Information Technology, Software"
MON AVION - PRIVATE JETS,https://www.crunchbase.com/organization/mon-avion-com,"Miami, Florida, United States",,Active,For Profit,,,2016-01-01,year,"Air Transportation, Internet, Transportation, Travel"
Private Jet Coin,https://www.crunchbase.com/organization/private-jet-coin,"Dover, Delaware, United States","Private Jet Coin allows tokenized cryptocurrency payment for private air travel. They intend to employ a fleet of HondaJets and super-mid size jets. Book a jet on their marketplace, send your tokens to the deposit address, and head to the airport.",Active,For Profit,,,2018-01-01,year,"Aerospace, Cryptocurrency, Financial Services, Payments"
Skyborne,https://www.crunchbase.com/organization/skyborne,"Vero Beach, Florida, United States",,Active,For Profit,,,2018-01-01,year,"Aerospace, Education, Training"
Integral Aerospace,https://www.crunchbase.com/organization/integral-aerospace,"Santa Ana, California, United States",Integral Aerospace is an independent manufacturing company supporting the aerospace and defense markets.,Active,For Profit,,,2017-01-01,year,"Aerospace, Manufacturing"
LGL Systems Acquisition Corporation,https://www.crunchbase.com/organization/lgl-systems-acquisition-corporation,"Reno, Nevada, United States",,Active,For Profit,,,2019-01-01,day,"Aerospace, Manufacturing, Security"
ADHERE GEAR Technology,https://www.crunchbase.com/organization/adhere-gear-technology,"Portland, Oregon, United States",Adhere Gear Technology is an IoT Company focused on retrofitting existing cargo shipping containers to be IoT Intelligent with onboard IoT hardware,Active,For Profit,Non-equity Assistance,,2019-01-01,year,"Air Transportation, Freight Service, Marine Technology"
Performance Defense,https://www.crunchbase.com/organization/performance-software,"Phoenix, Arizona, United States","Performance Defense specializes in embedded software and hardware solutions to secure safety and mission-critical systems in aerospace and defense, energy, and manufacturing. They provide engineering services and solutions for safety and mission-critical industries.",Active,For Profit,,,2018-01-01,year,"Aerospace, Embedded Software, Security, Software"
Pythom Space,https://www.crunchbase.com/organization/pythom-space,"Bishop, California, United States",,Active,For Profit,,,2019-01-01,year,"Aerospace, Manufacturing"
Mira Vista Aviation,https://www.crunchbase.com/organization/mira-vista-aviation,"Santa Ana, California, United States",,Active,For Profit,,,2016-01-01,year,"Aerospace, Air Transportation, Professional Services"
Waypoint Aviation,https://www.crunchbase.com/organization/waypoint-aviation,"Cincinnati, Ohio, United States",,Active,For Profit,,,2018-01-01,year,"Aerospace, Facility Management, Local Business"
C Astra Technologies,https://www.crunchbase.com/organization/c-astra-technologies,"Dover, Delaware, United States",,Active,For Profit,,,2020-01-01,year,"Aerospace, Machine Learning, Space Travel"
"Carolina Microwave Associates, Inc.",https://www.crunchbase.com/organization/carolina-microwave-associates-inc,"Cowpens, South Carolina, United States",,Active,For Profit,,,2015-10-01,day,"Aerospace, Manufacturing, Professional Services, Sales, Wireless"
Composite Inspection and Consulting,https://www.crunchbase.com/organization/composite-inspection-and-consulting,"Gig Harbor, Washington, United States",,Active,For Profit,,,2015-01-01,year,"Aerospace, Consulting, Manufacturing, Training"
E8 Engineering,https://www.crunchbase.com/organization/e8-engineering,"Huntington Beach, California, United States","E8 Engineering provides supplier quality and delivery services to high-tech industries such as space, aerospace, and medical devices. They offer everything from a completely outsourced and managed workforce to a few devoted specialists, all backed up by traceable and secure tools that enable visibility and drive operational improvements.",Active,For Profit,,,2018-01-01,year,"Aerospace, Manufacturing, Supply Chain Management"
ConexSmart,https://www.crunchbase.com/organization/conexsmart,"Conifer, Colorado, United States",,Active,For Profit,,,2017-09-01,month,"Aerospace, Logistics, Manufacturing"
I&D Concierge,https://www.crunchbase.com/organization/i-d-concierge,"New York, New York, United States",,Active,For Profit,,,2018-01-01,year,"Air Transportation, Transportation, Travel"
MAIDANA RESEARCH,https://www.crunchbase.com/organization/maidana-research,"Pocatello, Idaho, United States",,Active,For Profit,,,2015-01-01,day,"Aerospace, CAD, Consulting, Energy"
CLM Cargo,https://www.crunchbase.com/organization/clm-cargo,"Miami, Florida, United States","Established in 2007 in Colombia and in 2015 in Miami - Florida, we start our business ""International Freight Forwarders and Customs Brokers"", to make easier the import and export process to our customers, offering them a door to door services, delivering their cargo to South America, Europe, Asia, and Australia. Our business specialized in making our customers feel safe and calm when they need to import or export their cargo, moving or courier in/out the United States, delivering on time and with a smile. With a network of more than 100 agents worldwide we connect you by air, sea, and ground transportation.  Also, if you need to store your merchandise or belongings, in our warehouse in Miami we can store them. CLM Cargo ""International Freight Forwarders and Customs Brokers"".",Active,For Profit,,,2015-01-01,day,"Air Transportation, Logistics, Marine Transportation, Supply Chain Management, Transportation, Warehousing"
Right Ascension,https://www.crunchbase.com/organization/right-ascension,"Van Nuys, California, United States",,Active,For Profit,,,2016-01-01,year,"Aerospace, Industrial Engineering, Manufacturing"
Soard Solutions,https://www.crunchbase.com/organization/soard-solutions,"Mcallen, Texas, United States",,Active,For Profit,,,2016-01-01,year,"Advice, Aerospace, Consulting, Technical Support, Video"
TLS Services & Consulting,https://www.crunchbase.com/organization/tls-services-consulting,"Troy, Michigan, United States",,Active,For Profit,,,2015-01-01,year,"Aerospace, Consulting, Military, Training"
The Space Research Company,https://www.crunchbase.com/organization/the-space-research-company,"Boulder, Colorado, United States",The Space Research Company engages in accelerating technological advancements and high-impact research in space.,Active,For Profit,Grant,,2015-01-01,year,"Aerospace, Information Technology, Space Travel"
EOS-AV International Corp,https://www.crunchbase.com/organization/eos-av-international-corp,"Ringwood, Illinois, United States","EOS-AV International Corp provides a full range of defense services including parts provisioning, on-time and on-budget deliveries, repair and exchange programs, warehouse management, and inventory system for legacy parts issues.",Active,For Profit,,,2015-01-01,day,"Aerospace, Security, Service Industry"
Quiksar,https://www.crunchbase.com/organization/quiksar,"Merritt Island, Florida, United States",,Active,For Profit,,,2016-01-01,year,"Aerospace, Software"
SBUDNIC,https://www.crunchbase.com/organization/sbudnic,"Providence, Rhode Island, United States",,Active,For Profit,,,2020-01-01,year,"Aerospace, Industrial"
JW Aviation,https://www.crunchbase.com/organization/jw-aviation,"Bolingbrook, Illinois, United States","JW Aviation provides private pilots, instrument ratings, commercial ratings, and redbird simulators  trainings. They offers customer support through email and phone contact.",Active,For Profit,,,2019-01-01,year,"Aerospace, Training"
Sandhills Aviation,https://www.crunchbase.com/organization/sandhills-aviation,"Wahoo, Nebraska, United States","Sandhills Aviation provides aviation solutions for aerial survey operations. Sandhills Aviation conducts aerial survey missions, and their management team has many years of direct experience acting as both imagery pilots and fleet managers.",Active,For Profit,,,2015-01-01,month,"Aerospace, Air Transportation, Transportation"
KF Aviation,https://www.crunchbase.com/organization/kf-aviation,"Miami, Florida, United States",KFAviation is a supplier and aftermarket service provider in the aerospace industry. They offer commercial aircraft and engine types as services. They provide spare parts for any type of aircraft. They oversee aircraft maintenance facilities.,Active,For Profit,,,2018-01-01,month,"Aerospace, Fleet Management, Retail"
Aerotenna,https://www.crunchbase.com/organization/aerotenna,"Lawrence, Kansas, United States","Aerotenna is an innovator in radar sensing and processing solutions for UAVs. We design, develop, manufacture and sales of game-changing compact radar sensors and advanced flight control systems.   Their technology is revolutionizing UAVs in their lives. Most of their team are scientists with PhD degree or highly specialized engineers. At Aerotenna, They combine excellence in radar electronics and aerospace engineering from the ground up.",Active,For Profit,,,2015-01-01,year,"Aerospace, Drones"
North American Aerospace Industries,https://www.crunchbase.com/organization/north-american-aerospace-industries,"Greenville, North Carolina, United States","North American Aerospace Industries is an aerospace company. They provide aircraft to leasing companies, airlines, the military, airport management companies, and civil aviation authorities. For inquiries, telephone and email contacts are used.",Active,For Profit,,,2020-01-01,year,"Aerospace, Air Transportation, Training"
Ayala Engineering,https://www.crunchbase.com/organization/ayala-engineering,"Lakewood, Colorado, United States","Ayala Engineering offers engineering, leadership, and management of interdisciplinary engineering teams creating aircraft, launch vehicles, spacecraft, and related ground support machinery for high-profile government and commercial space initiatives.",Active,For Profit,,,2018-01-01,year,"Aerospace, Industrial Engineering, Manufacturing"
SAHAR Group,https://www.crunchbase.com/organization/sahar-group,"Miami, Florida, United States","SAHAR Group offers commercial, industrial, and defense services. They also provide repairs, engineering, parts, tools, equipment manufacturing, autoclaves, curing, ovensmolds, jigs, fixtures, simulators, aluminum alloys, titanium, special steels, and plastics. Their customer support through email and contact number.",Active,For Profit,,,2015-01-01,year,"Aerospace, Commercial, Industrial"
Aviator Zone Academy,https://www.crunchbase.com/organization/aviator-zone-academy,"Miami, Florida, United States",,Active,For Profit,,,2018-01-01,year,"Aerospace, Education, Training"
Aviation Purchasing Platform,https://www.crunchbase.com/organization/aviation-purchasing-platform,"Brooklyn Park, Minnesota, United States","""Aviationpurchasingplatform.com is an ASAP Semiconductor owned and operated company specializing in NSN parts, aviation parts, civil aviation resources, and military marine resources.  ASAP Semiconductor is an FAA 0056B distributor with a AAA rating with the Business Consumer Alliance. With locations across the United states like Texas, Washington, Illinois, Nevada, California, North Carolina, Oregon and Pennsylvania among others. Aviationpurchasingplatform.com can provide same day and next day shipping to domestic AOG customers.  We are open and available to assist customers 24/7, 365 days a year. For quotes on parts, just submit a request for quote form through our website and one of our experienced sales representatives will get back to you in just 15 minutes. You can reach us on our toll-free number +1-763-401-8616 or via email at sales@aviationpurchasingplatform.com with any questions you may have."" ",Active,For Profit,,,2018-06-01,day,Aerospace
ASAP Fulfillment,https://www.crunchbase.com/organization/asap-fulfillment,"Anaheim, California, United States","""ASAP Fulfillment, owned and operated by ASAP Semiconductor, is your number one supplier for aircraft engine components, aviation parts, board level components, and NSNs.  Because we’re dedicated to providing you with all your aircraft and aviation needs, we make it easy to search through our inventory of over 10 million parts by both part number and National Stock Number (NSN).  With specialized same day delivery within the continental USA, 24/7x365 customer support, and the fastest RFQ response times and lead times on the market, our team at ASAP Fulfillment can help you with all your procurement needs.  """,Active,For Profit,,,2018-04-05,day,"Aerospace, Delivery, Manufacturing"
Planet Nine Private Air,https://www.crunchbase.com/organization/planet-nine-private-air,"Van Nuys, California, United States","Planet Nine Private Air offers aircraft management and charter services. Their services include crewing, in-house maintenance, and charter management services. They offer customer support through email and phone contact.",Active,For Profit,,,2018-01-01,year,"Aerospace, Field Support, Service Industry"
AirWheel,https://www.crunchbase.com/organization/airwheel-195a,"New York, New York, United States",,Active,For Profit,,,2015-01-01,year,"Air Transportation, Leasing"
ASAP Parts 360,https://www.crunchbase.com/organization/asap-parts-360,"Brookfield, Illinois, United States","ASAP Parts 360 is owned and operated by ASAP Semiconductor providing aircraft parts and electronic components for aviation and military industry. We have the largest and most comprehensive inventory of aircraft fasteners, aircraft bearing, electrical and electronic connector, aircraft data plates, aircraft brake parts, aircraft tooling, aircraft hydraulic fittings, cabin crew safety parts. We offers unique facility for easily search parts by aircraft and helicopter models. We have best purchasing platform with 36 Million Aviation Parts and over 29000 manufacturers. All spare parts are ISO 9001-2008 certified and FAA AC-0056B aggregate. We provide unique stocking solutions, adding significant flexibility in the supply chain. Explore our aircraft parts selection today!",Active,For Profit,,,2017-02-15,day,"Aerospace, Electronics, Hardware, Manufacturing"
