Organization Name,Organization Name URL,Headquarters Location,Full Description,Operating Status,Company Type,Last Funding Type,Diversity Spotlight (US Headquarters Only),Founded Date,Founded Date Precision,Industries
Solo Aviation,https://www.crunchbase.com/organization/solo-aviation,"Ann Arbor, Michigan, United States","Solo Aviation is an aviation company that offers aircraft maintenance, fuel services, parts sales, aircraft sales, and pilot supplies. Their ramp services includes 100ll fuel, jet-a fuel, after-hours fuel, heated hangars, parking, tie-downs, wi-fi, towing, external power starts, rental cars, computerized weather, on-site maintenance.",Active,For Profit,,,1996-01-01,year,"Aerospace, Service Industry, Training"
Plane Exhaust,https://www.crunchbase.com/organization/plane-exhaust,"Tamarac, Florida, United States",,Active,For Profit,,,2002-01-01,year,"Aerospace, Industrial"
NEX Worldwide Express,https://www.crunchbase.com/organization/nex-worldwide-express,"Wallington, New Jersey, United States","NEX Worldwide Express provides shipping services. Their services include domestic parcel shipping, international parcel shipping, and freight shipping. Their services include door-to-door, personal and business packages such as envelopes, boxes, tubes, tires, small items, and commercial products such as household items, machinery, vehicles, and more.",Active,For Profit,,,2001-01-01,year,"Air Transportation, Freight Service, Shipping, Transportation"
Remec Defense & Space,https://www.crunchbase.com/organization/remec-defense-space,"San Diego, California, United States",Remec Defense & Space is a hi-tech manufacturer of radar and communications components.,Active,For Profit,,,1998-01-01,year,"Aerospace, Manufacturing"
Flight Explorer Inc,https://www.crunchbase.com/organization/flight-explorer-inc,"Bethesda, Maryland, United States",,Active,For Profit,,,1997-01-01,day,"Aerospace, Air Transportation, Software"
SEI Technologies,https://www.crunchbase.com/organization/sei-technologies,"Hickory, North Carolina, United States","SEI Technologies is an aerospace supplier to the Department of Defense, and it now works with a variety of aerospace and defense companies. Every product creation or difficult repair is met with success and unequaled quality thanks to their approach and state-of-the-art technology. From prototyping to production runs, from machining to repair and overhaul, SEI Technologies has the expertise and services you need. NCadvanced machining and production for a range of applications, including EDM, CNC machining, grinding, welding, reverse engineering, and more. They work with a wide variety of materials, ranging from nickel and carbide to titanium, aluminium, and ceramic composites. SEI Technologies' commitment to perfection stems from its expertise in tooling and aerospace manufacturing applications-based engineering. They specialize in all machining services, including complicated parts, design, and reverse engineering, with a quick turnaround.",Active,For Profit,,,1997-01-01,year,"Aerospace, Machinery Manufacturing, Manufacturing"
AMERICAN CHAUFFEUR SERVICE,https://www.crunchbase.com/organization/american-chauffeur-service,"Topsfield, Massachusetts, United States","AMERICAN CHAUFFEUR SERVICE offers airport transfers, point-to-point transfers, hourly service, corporate road shows, airport concierge or greeter services, daily charters or dedicated service, college or boarding school tours, worldwide services, city-to-city service, tours and sightseeing, and contract shuttles.",Active,For Profit,,,1997-01-01,year,"Air Transportation, Tourism, Transportation, Travel"
Goodrich Aviation,https://www.crunchbase.com/organization/goodrich-aviation,"Johnson City, New York, United States",,Active,For Profit,,,1997-01-01,year,"Aerospace, Education, Training"
Aero Port Services,https://www.crunchbase.com/organization/aero-port-services,"Inglewood, California, United States","Aero Port Services is a full-service aviation security and ground handling company. It is to ensure the safety of the clients and their customers. It provides a wide range of security and ground services. It supports the hard-earned reputation of the airline clients, nurtures their trust with experience, and dedication.",Active,For Profit,,,1997-01-01,day,"Aerospace, Air Transportation, Customer Service, Innovation Management, Transportation, Warehousing"
Keystone Synergistic Enterprises,https://www.crunchbase.com/organization/keystone-synergistic-enterprises,"Port St. Lucie, Florida, United States",,Active,For Profit,,,2001-01-01,year,"Aerospace, Industrial Design, Industrial Engineering, Manufacturing"
ACI Aviation Consulting,https://www.crunchbase.com/organization/aci-aviation-consulting,"Warrenton, Virginia, United States",,Active,For Profit,,,1999-01-01,year,"Aerospace, Consulting, Leasing, Technical Support"
The Wicks Group,https://www.crunchbase.com/organization/the-wicks-group,"Washington, District of Columbia, United States",,Active,For Profit,,,1999-01-01,year,"Aerospace, Consulting, Legal"
International Space Consultants,https://www.crunchbase.com/organization/international-space-consultants,"Arlington, Virginia, United States","International Space Consultants is a consulting services firm based in Arlington, VA. Eric Dahlstrom is the President of International Space Consultants, where he consults on projects involving spacecraft design, space-based science, launch vehicles, and space business.",Active,For Profit,,,2001-01-01,day,"Aerospace, Consulting, Information Technology"
Alpine Fastener & Hardware,https://www.crunchbase.com/organization/alpine-fastener-hardware,"Minden, Nevada, United States",,Active,For Profit,,,2000-01-01,day,"Aerospace, Hardware, Sales"
Aircraft Lighting International,https://www.crunchbase.com/organization/aircraft-lighting-international,"Hauppauge, New York, United States","Aircraft Lighting International provides fluorescent lights, direct replacement lamps, LED reading lights, LED direct replacement lamps, King Air LED lamps, cargo lamps, special lamps, dimmers, lamp holders, and lamp connectors.",Active,For Profit,,,1998-01-01,year,"Aerospace, Electronics, Lighting"
Grumman Inventory Solutions,https://www.crunchbase.com/organization/grumman-inventory-solutions,"Largo, Florida, United States","Grumman Inventory Solutions provides parts for private aircraft owners, maintenance shops, dealers, and brokers. They are a distributor of electro-mechanical and electronic components. They offer components and parts used on a range of military, business, and commercial aircraft.",Active,For Profit,,,2001-01-01,year,"Aerospace, Commercial, Electronics, Retail"
Kinetic Technical Services,https://www.crunchbase.com/organization/kinetic-technical-services,"Las Vegas, Nevada, United States",,Active,For Profit,,,2000-01-01,year,"Aerospace, IT Management, Technical Support"
Coast to Coast Aerospace,https://www.crunchbase.com/organization/coast-to-coast-aerospace,"Venice, Florida, United States","Coast to Coast Aerospace manufactures aerospace-grade products. They manufacture fluid and electrical products such as valves, liquid level switches, assemblies, pressure switches, and cables. They produce aerospace products mainly for commercial and military use.",Active,For Profit,,,2002-01-01,year,"Aerospace, Industrial, Manufacturing, Product Design"
TRINNOVIM,https://www.crunchbase.com/organization/trinnovim,"Greenbelt, Maryland, United States",,Active,For Profit,,,2002-01-01,year,"Aerospace, Information Technology"
Attitude Aviation,https://www.crunchbase.com/organization/attitude-aviation,"Livermore, California, United States",,Active,For Profit,,,1997-01-01,year,"Aerospace, Air Transportation, Mechanical Engineering"
ALTYS Technologies Inc,https://www.crunchbase.com/organization/altys-technologies-inc,"Miami, Florida, United States",,Active,For Profit,,,2000-01-01,year,"Aerospace, Consulting"
FlightGear,https://www.crunchbase.com/organization/flightgear,"San Francisco, California, United States",,Active,For Profit,,,1997-01-01,month,"Air Transportation, Open Source, Software"
Trinity Air Ambulance International,https://www.crunchbase.com/organization/trinity-air-ambulance-international,"Fort Lauderdale, Florida, United States",,Active,For Profit,,,1999-01-01,year,"Air Transportation, Emergency Medicine, Health Care, Medical, Transportation"
Aerospace Marketing Lab,https://www.crunchbase.com/organization/aerospace-marketing-lab,"Azusa, California, United States",Aerospace Marketing Lab provides marketing services exclusively for aerospace and defense. They provide creative branding and marketing strategies to meet established goals.,Active,For Profit,,,1999-01-01,year,"Advertising, Aerospace, Marketing, Military"
Cappsco,https://www.crunchbase.com/organization/cappsco,"Tucson, Arizona, United States","Cappsco provides T53 engine repair, overhaul, functional testing, technical support, field repair, maintenance, and emergency services. They also provide T53 military repair overhaul and T53 commercial repair overhaul services.",Active,For Profit,,,1998-01-01,year,"Aerospace, Service Industry, Technical Support"
Frederick Flight Center,https://www.crunchbase.com/organization/frederick-flight-center,"Frederick, Maryland, United States","Frederick Flight Center provides flight training and education in a friendly and welcoming atmosphere. Their instructors have extensive airline experience and the teaching ability to match. They can prepare you for any commercial flying career you may desire. We are ready to dedicate our resources to finding what you desire, with the expertise and background to advise you each step of the way. Frederick Flight Center has the knowledge, network, and experience to handle all your aircraft needs.",Active,For Profit,,,2001-01-01,year,"Air Transportation, Education, Training"
AirSupport,https://www.crunchbase.com/organization/airsupport-4a2c,"Naples, New York, United States",,Active,For Profit,,,1995-01-01,year,"Aerospace, Air Transportation, Event Management, Security"
Aviation Services Group,https://www.crunchbase.com/organization/aviation-services-group,"Birmingham, Alabama, United States",,Active,For Profit,,,2000-01-01,month,"Air Transportation, Fleet Management, Rental"
Prime Industries,https://www.crunchbase.com/organization/prime-industries-a2f8,"Peachtree City, Georgia, United States","Prime Industries offers new, factory new, serviceable, repaired, overhauled, and as removed components for a number of aircraft manufacturers. Their services include single source logistical support, spare parts and components procurement, components repair and overhaul management, standard components exchanges, inventory consignment, material storage and distribution, and consolidation and warehousing capabilities.",Active,For Profit,,,2000-01-01,year,"Aerospace, Field Support, Retail"
Stellar Data,https://www.crunchbase.com/organization/stellar-data,"San Diego, California, United States",,Active,For Profit,,,1996-01-01,year,"Aerospace, Military, Point of Sale"
Aerospace Rotables,https://www.crunchbase.com/organization/aerospace-rotables,"Sunrise, Florida, United States",,Active,For Profit,,,1998-01-01,year,"Aerospace, Industrial Engineering, Industrial Manufacturing, Machinery Manufacturing, Manufacturing"
OR Global,https://www.crunchbase.com/organization/or-global,"Cerritos, California, United States",,Active,For Profit,,,1998-01-01,year,"Aerospace, Management Consulting"
Magnum AirDynamics,https://www.crunchbase.com/organization/magnum-airdynamics,"Miami Lakes, Florida, United States","Magnum AirDynamics provides repair management techniques for its customers. They supply the aviation industry with parts and other aircraft applications.  Their ability to leverage two in-house FAA repair stations will meet and exceed your delivery times and expectations. They support the BOEING fleet of aircraft, along with the MD80 series aircraft, the Douglas dc9 and dc10 models, the Embraer, and the Airbus fleet series.",Active,For Profit,,,1998-01-01,year,"Aerospace, Field Support, Wholesale"
AeroJetServices,https://www.crunchbase.com/organization/aerojetservices,"Scottsdale, Arizona, United States",,Active,For Profit,,,1997-01-01,year,"Air Transportation, Service Industry, Transportation"
JenJacs,https://www.crunchbase.com/organization/jenjacs,"Peachtree City, Georgia, United States",,Active,For Profit,,,2002-01-01,year,"Aerospace, Furniture, Manufacturing, Professional Services, Transportation"
TAMI,https://www.crunchbase.com/organization/tami-cd72,"Toms River, New Jersey, United States",,Active,For Profit,,,1997-01-01,year,"Aerospace, Consulting, Technical Support"
Micro Aerospace Solutions,https://www.crunchbase.com/organization/micro-aerospace-solutions,"Melbourne, Florida, United States","Micro Aerospace Solutions, Inc. is a small business in Melbourne, Florida that was established in 2000. We specialize in engineering services including electrical and mechanical system design and consultation with an eye towards human-centered design. We have assisted many groups in realizing their system designs thus allowing them to quickly and effectively get to market in broad business areas such as spaceflight, medical devices, auto racing, skydiving, asset management, and aerospace. We can assist in designing and testing systems for usability and reliability. We can also provide ISO9000 and NASA standard compliances as requested on a project level.",Active,For Profit,,,2000-01-01,year,Aerospace
Harco Aviation,https://www.crunchbase.com/organization/harco-aviation,"Houston, Texas, United States","Harco Aviation offers maintenance services, aircraft management, and scheduling services. They offer maintenance services that include inspections, pre-purchase or technical evaluations, routine maintenance, structural repairs, and modifications.",Active,For Profit,,,1998-01-01,year,"Aerospace, Fleet Management, Scheduling"
RPG Industries,https://www.crunchbase.com/organization/rpg-industries,"Tipp City, Ohio, United States","RPG Industries offers industries for the automotive, aerospace, mold, tool, and die, R and D, medical, construction, and coupling industries. They manage a quality management system that includes quality techniques, adherence to proven procedures, and continuously improving services.",Active,For Profit,,,1995-01-01,year,"Aerospace, Industrial, Manufacturing"
FlyBoys,https://www.crunchbase.com/organization/flyboys,"Spring, Texas, United States",,Active,For Profit,,,1995-01-01,year,"Aerospace, E-Commerce, Shopping"
Heron Aerospace,https://www.crunchbase.com/organization/heron-aerospace,"Alamogordo, New Mexico, United States",,Active,For Profit,,,1999-01-01,year,"Aerospace, Consulting, Manufacturing, Market Research"
Western Aero Repair,https://www.crunchbase.com/organization/western-aero-repair,"Denver, Colorado, United States",,Active,For Profit,,,2002-01-01,year,"Aerospace, Commercial, Military, Service Industry"
Mandus Group,https://www.crunchbase.com/organization/mandus-group,"Rock Island, Illinois, United States",,Active,For Profit,,,1998-01-01,day,"Aerospace, Manufacturing, Military"
Rhinehart Finishing,https://www.crunchbase.com/organization/rhinehart-finishing,"Spencerville, Indiana, United States",,Active,For Profit,,,2001-01-01,year,"Aerospace, Industrial Manufacturing, Manufacturing, Military"
Satellite Consulting,https://www.crunchbase.com/organization/satellite-consulting,"Palos Verdes Peninsula, California, United States","Satellite Consulting serves all elements of the commercial aerospace community. Their services includes market studies, conceptual design studies, assistance with proposal preparation, proposal evaluation, assistance with contract negotiations, spacecraft contract monitoring, launch vehicle interface assistance, launch site monitoring, assistance at mission control center, in-orbit test monitoring, and on-orbit problem resolution. They also provides coverage pattern analysis, project planning, critical design review and analysis, systems engineering, on-site monitoring, payload integration, testing, launch vehicle integration, anomaly resolution, and operation.",Active,For Profit,,,2001-01-01,year,"Aerospace, Consulting, Industrial Engineering, Product Design"
Extraord-N-Air,https://www.crunchbase.com/organization/extraord-n-air,"Van Nuys, California, United States",,Active,For Profit,,,1996-01-01,year,"Aerospace, Construction, Interior Design"
FilConn,https://www.crunchbase.com/organization/filconn,"Chandler, Arizona, United States",,Active,For Profit,,,2002-01-01,year,"Aerospace, Electronics, Manufacturing"
Mach One Air Charters,https://www.crunchbase.com/organization/mach-one-air-charters,"Chino, California, United States",,Active,For Profit,,,1996-01-01,year,"Air Transportation, Consulting, Sales"
Eagle Sport Aviation,https://www.crunchbase.com/organization/eagle-sport-aviation,"Deland, Florida, United States",,Active,For Profit,,,1998-01-01,year,"Air Transportation, Education, Non Profit"
EB Airfoils,https://www.crunchbase.com/organization/eb-airfoils,"Palm City, Florida, United States","EB Airfoils provides military fan blades and electron beam welding services. They offer chord restoration, electron beam welding, airfoil profiling, HVOF-applied coatings, airfoil straightening, and non-destructive testing. Their technologies include EB welding, chord restoration, airfoil hot straightening, a multi-functional non-contact dimensional system, airfoil profiling, a high-velocity oxy-fuel system, non-destructive testing, airfoil polishing, and peening.",Active,For Profit,,,1997-01-01,year,"Aerospace, Mechanical Engineering, Quality Assurance"
American Cooler Service,https://www.crunchbase.com/organization/american-cooler-service,"Arlington, Texas, United States","American Cooler Service is a company that specializes in heat exchangers, fuel systems, pneumatics, and electromechanical components. We service a wide range of Commercial and Regional aircraft and APU applications.",Active,For Profit,,,1995-01-01,year,"Aerospace, Service Industry"
Malone AirCharter,https://www.crunchbase.com/organization/malone-aircharter,"Jacksonville, Florida, United States",,Active,For Profit,,,2002-10-03,day,"Aerospace, Service Industry, Transportation"
Aviation Instrument Technologies,https://www.crunchbase.com/organization/aviation-instrument-technologies,"Zephyrhills, Florida, United States","Aviation Instrument Technologies creates, manufactures, and sells aviation instruments, radios, and multi-function displays for use in commercial and government flight simulators and vehicle simulators. They provide entire aircraft design services using cutting-edge software and equipment. Their mechanical engineering branch assists in the development of complicated mechanical designs and products, as well as the reduction of time-to-market for parts.",Active,For Profit,,,1997-01-01,year,"Aerospace, Air Transportation, Industrial Engineering, Manufacturing"
Executive Charter Services,https://www.crunchbase.com/organization/executive-charter-services,"Newport, Rhode Island, United States",,Active,For Profit,,,2002-01-01,year,"Air Transportation, Travel, Travel Agency"
SkyQuest International,https://www.crunchbase.com/organization/skyquest-international,"Winston Salem, North Carolina, United States",,Active,For Profit,,,1999-01-01,year,"Advertising, Aerospace, Industrial Manufacturing"
Scottsdale Hangar 1,https://www.crunchbase.com/organization/scottsdale-hangar-1,"Azusa, California, United States","Scottsdale Hangar 1 is born of a vision as a completely private jet hangar complex unlike any other, with 3 unique event spaces on site.  Hangar One is a private and experience with design, amenities, and security provided to its privileged members and their guests.",Active,For Profit,,,1999-01-01,year,"Air Transportation, Professional Services, Transportation"
North Dallas Aviation,https://www.crunchbase.com/organization/north-dallas-aviation,"Addison, Texas, United States",,Active,For Profit,,,2001-01-01,day,"Aerospace, Air Transportation, Space Travel"
M&N Aviation,https://www.crunchbase.com/organization/m-n-aviation,"Englewood, Colorado, United States","M&N Aviation provides aircraft management, charter flight activity, consulting for hangar development, and aircraft acquisition services. They also provide aircraft scheduling, flight tracking, maintenance tracking, and coordination services.",Active,For Profit,,,2002-01-01,year,"Aerospace, Consulting, Fleet Management"
Antcomrporation,https://www.crunchbase.com/organization/antcomrporation,"Torrance, California, United States",,Active,For Profit,,,1996-01-01,day,"Aerospace, Hardware, Manufacturing"
Precision Prototyping and Manufacturing,https://www.crunchbase.com/organization/precision-prototyping-and-manufacturing,"St Louis, Missouri, United States","Precision Prototyping and Manufacturing handles the flow of materials, hardware, and vendor-supplied machined and composite parts in the aviation and aerospace industries.",Active,For Profit,,,1996-01-01,year,"Aerospace, Manufacturing, Product Design"
AE&C Services,https://www.crunchbase.com/organization/ae-c-services,"Robertsdale, Alabama, United States",,Active,For Profit,,,2002-01-01,year,"Air Transportation, Automotive, Consumer Electronics"
MRO Aerospace,https://www.crunchbase.com/organization/mro-aerospace,"Largo, Florida, United States",,Active,For Profit,,,2001-01-01,year,"Aerospace, Commercial, Electronics, Service Industry"
BMJR Models,https://www.crunchbase.com/organization/bmjr-models,"Sharpes, Florida, United States",,Active,For Profit,,,1996-01-01,year,"Aerospace, Automotive, Manufacturing"
MADISON Aerospace,https://www.crunchbase.com/organization/madison-aerospace,"Haltom City, Texas, United States","MADISON Aerospace is a fully certified aerospace hardware distributor and provider for high-performance AN, MS, NAS, and Per Print Specials, as well as specialty fasteners and aircraft parts.",Active,For Profit,,,2000-01-01,year,Aerospace
Microbotics,https://www.crunchbase.com/organization/microbotics,"Hampton, Virginia, United States",,Active,For Profit,,,1999-01-01,month,"Aerospace, Automotive, Electronics"
Orocom,https://www.crunchbase.com/organization/orocom,"Thousand Oaks, California, United States",,Active,For Profit,,,1999-01-01,year,"Aerospace, Machinery Manufacturing, Manufacturing"
Altima Technologies,https://www.crunchbase.com/organization/altima-technologies-f145,"Doral, Florida, United States",,Active,For Profit,,,2000-01-01,year,"Aerospace, Industrial, Manufacturing"
National Flight Academy,https://www.crunchbase.com/organization/national-flight-academy,"Pensacola, Florida, United States",,Active,For Profit,,,2001-01-01,year,"Aerospace, Education, STEM Education"
SIAOG,https://www.crunchbase.com/organization/siaog,"Addison, Texas, United States",,Active,For Profit,,,2000-01-01,day,"Aerospace, Hardware, Mechanical Engineering"
McKenna Group,https://www.crunchbase.com/organization/mckenna-group,"Rowlett, Texas, United States",,Active,For Profit,,,2000-01-01,year,"Aerospace, Medical"
Alpha Aircraft System,https://www.crunchbase.com/organization/alpha-aircraft-system,"Miami, Florida, United States","provides repair and overhaul services on aircraft parts, including generators, hydraulic and pneumatic units, CSDs, and fuel system-related parts, among others.  They have a complete machine shop on the premises, plus welding, a paint booth, and in-house test benches for all the parts.",Active,For Profit,,,1995-01-01,year,"Aerospace, Customer Service, Field Support"
Gemini Airgroup,https://www.crunchbase.com/organization/gemini-airgroup,"Scottsdale, Arizona, United States","Gemini Air Group is an Aircraft Management Company in 1997. Since then, Timothy Carpay has surrounded himself with a small group of aviation professionals who have assisted in developing the company into a premier Aircraft Charter and Management company. Their mission is to offer their clients the best value for aircraft ownership and private jet travel while maintaining the highest standard of safety and customer service. At Gemini Air Group, they  understand your time is very important to you.They also think you deserve the highest level of customer service every time you fly with them, but don’t take their word for it; experience it for yourself. Gemini Air Group is an Aircraft Management Company and an On Demand Air Carrier that operates under Part 135 of the Federal Aviation Regulations. They are not a Broker; they operate their own fleet and employ their own pilots and flight attendants.",Active,For Profit,,,1997-01-01,year,"Aerospace, Service Industry"
Xclusive Enterprises,https://www.crunchbase.com/organization/xclusive-enterprises,"Scottsdale, Arizona, United States",,Active,For Profit,,,2000-01-01,year,"Air Transportation, Information Technology, Software"
Avant Aerospace,https://www.crunchbase.com/organization/avant-aerospace,"St Louis, Missouri, United States","Avant Aerospace is an aircraft parts, spares, equipment, and tooling supplier. They specialize in rotatable parts, consumables, tooling, and ground support equipment for flying airframes. They provide assistance and service to aircraft operators and service centers.",Active,For Profit,,,2000-01-01,year,"Aerospace, Electronics, Machinery Manufacturing"
Flight Trak,https://www.crunchbase.com/organization/flight-trak,"Palisade, Colorado, United States",,Active,For Profit,,,1997-01-01,day,"Aerospace, Information Services, Information Technology, Software"
Re-Steel,https://www.crunchbase.com/organization/re-steel,"Denver, Colorado, United States",,Active,For Profit,,,1999-01-01,year,"Aerospace, Manufacturing, Productivity Tools, Service Industry"
ArtCraft Paint,https://www.crunchbase.com/organization/artcraft-paint,"Santa Maria, California, United States","ArtCraft Paint offers exterior aircraft repair, painting, and detailing, stripping, repairing, and painting exteriors, non-pressurized window replacement, detailed custom painting and striping, ceramic coating for long-lasting protection, interior painting, flooring, and cabinetry services.",Active,For Profit,,,1995-01-01,year,"Aerospace, Construction, Interior Design"
Palm Beach Helicopters,https://www.crunchbase.com/organization/palm-beach-helicopters,"Lantana, Florida, United States",,Active,For Profit,,,2001-01-01,year,"Aerospace, Education, Training"
Rich Aviation Services,https://www.crunchbase.com/organization/rich-aviation-services,"Fort Worth, Texas, United States","Rich Aviation Services is a flight school that offers pilot training. Their services include insurance-approved flight training, pilot services for aircraft transition, faa certified instructors, simulator, and in-aircraft training. They offers customer support through email and phone contact.",Active,For Profit,,,2001-01-01,year,"Aerospace, Simulation, Training"
Best Jets International,https://www.crunchbase.com/organization/best-jets-international,"Saint Paul, Minnesota, United States",,Active,For Profit,,,1995-01-01,year,"Aerospace, Consulting, Fleet Management"
Don Maxwell Aviation Services,https://www.crunchbase.com/organization/don-maxwell-aviation-services,"Longview, Texas, United States",,Active,For Profit,,,1997-01-01,year,"Aerospace, Field Support, Wholesale"
Classic Interior Completions,https://www.crunchbase.com/organization/classic-interior-completions,"Willoughby, Ohio, United States","Classic Interior Completions offers private jet interior services. They handcraft each interior component to exact fit and performance specifications. With an awl, needle, thread, and tools of design, they deliver the finest headliners, sidewalls, decorative inserts, custom seating, and upholstery.",Active,For Profit,,,1996-01-01,year,"Aerospace, Interior Design"
Airpac Enterprises,https://www.crunchbase.com/organization/airpac-enterprises,"Sylmar, California, United States",,Active,For Profit,,,1997-01-01,year,"Aerospace, Air Transportation, Transportation"
Artek Manufacturing,https://www.crunchbase.com/organization/artek-manufacturing,"Chula Vista, California, United States","Artek Manufacturing adheres to assurance procedures based on IPC and standards for commercial, medical, and military workmanship. Their spacious, ESD facility is equipped with technology machinery and the finest in semiconductor and electronics repair equipment, so their customers have assured the level of excellence in their finished product.",Active,For Profit,,,2002-01-01,year,"Aerospace, Automotive, Consumer Electronics, Manufacturing"
Cuba Handling,https://www.crunchbase.com/organization/cuba-handling,"Orlando, Florida, United States",,Active,For Profit,,,2000-01-01,year,"Air Transportation, Transportation, Travel Agency"
AirRattle,https://www.crunchbase.com/organization/airrattle,"Centerburg, Ohio, United States",,Active,For Profit,,,2001-01-01,day,Aerospace
Mile Hi Skydiving Center,https://www.crunchbase.com/organization/mile-hi-skydiving-center,"Longmont, Colorado, United States","Mile Hi Skydiving Center offers indoor packing, an indoor training area, indoor bathroom and shower facilities, a full-time gear store, a full-time rigging loft, many video debrief areas, and a friendly, welcoming atmosphere. They also provide a grassy landing area with no obstacles. They offer promise to improve their facilities year after year, which contributes to the skydiving environment.",Active,For Profit,,,1995-01-01,year,"Aerospace, Autonomous Vehicles, Diving"
Silverhawk Aviation Academy,https://www.crunchbase.com/organization/silverhawk-aviation-academy,"Caldwell, Idaho, United States",,Active,For Profit,,,1998-01-01,year,"Aerospace, Professional Services, Training"
NAS Component Maintenance,https://www.crunchbase.com/organization/nas-component-maintenance,"Hialeah, Florida, United States",,Active,For Profit,,,1997-01-01,year,"Aerospace, Air Transportation, Manufacturing"
Emerald Aviation,https://www.crunchbase.com/organization/emerald-aviation,"Manassas, Virginia, United States","Emerald Aviation is an industry in aircraft sales and acquisitions, providing brokerage, consulting, technical completion, and owner/trustee services. Emerald Aviation delivers an unmatched level of expertise and personalized service. The company is guided by its mission to provide transparency and maintain the very best interests of its clients, leading the way for the successful negotiation of even the most complex transactions. They help clients navigate the increasingly competitive aircraft sales process through next-level marketing and negotiating practices, transparency, and continual communication.",Active,For Profit,,,1995-01-01,year,"Air Transportation, Consulting, Technical Support, Travel"
Airport Terminal Management,https://www.crunchbase.com/organization/airport-terminal-management,"Inglewood, California, United States",,Active,For Profit,,,1997-01-01,year,"Air Transportation, Facility Management, Transportation"
System Technical,https://www.crunchbase.com/organization/system-technical,"Torrance, California, United States","System Technical manufactures defense and aerospace electrical assemblies, spare parts, and other equipment for maintenance, repair, and overhaul applications. They provide IT solutions for the defense and aerospace industries. They also provide forged assemblies, fabricated parts, armor, cable harnesses, circuit cards, electrical panels, and distribution boxes.",Active,For Profit,,,1996-01-01,year,"Aerospace, Industrial Engineering, Manufacturing"
Teledyne CollaborX,https://www.crunchbase.com/organization/teledyne-collaborx,"Colorado Springs, Colorado, United States","CollaborX provides government engineering services primarily to the U.S. Air Force and select joint military commands, such as the Missile Defense Agency, the United States Joint Forces Command and the United States Northern Command. CollaborX had revenue of $13.6 million for its fiscal year ended December 2005.",Active,For Profit,,,2000-01-01,year,Aerospace
JetCollector,https://www.crunchbase.com/organization/jetcollector,"Grass Valley, California, United States","JetCollector.com is an retailer for the following diecast manufacturers: aero classics, aviation400, century wings, El Aviator, Herpa, fantasy wings, Gemini Jets, Hobby Master, Inflight, JC Wings, J Fox, NG Models, Panda Models, Phoenix and Western Models in various scales.",Active,For Profit,,,1999-01-01,year,"Aerospace, E-Commerce, Retail"
Athena Technologies,https://www.crunchbase.com/organization/athena-technologies,"Warrenton, Virginia, United States","Athena Technologies of Warrenton, Va., designs and manufactures the GuideStar family of flight control systems for commercial aircraft, unmanned aerial vehicles, target drones and missiles.",Active,For Profit,Private Equity,,1998-01-01,year,"Aerospace, Automotive"
DesertMountain Technical Sales,https://www.crunchbase.com/organization/desertmountain-technical-sales,"Anthem, Arizona, United States",,Active,For Profit,,,1997-01-01,year,"Aerospace, Electronics, Military"
SurForce,https://www.crunchbase.com/organization/surforce,"Goleta, California, United States","SurForce was founded in 2002 by Jacob Israelachvili and is the supplier of the Surface Forces Apparatus (SFA). We also offer measurement services, training, additional lab equipment, and maintenance. The SFA 2000 and uSFA are fully customizable solutions for research in surface forces. They are capable of simultaneous quantitative measurements of both physical (including electrical) and chemical interactions between two surfaces close together from the macro‐ to the subnano‐scale, and under both static and dynamic conditions. The SFA 2000 and uSFA and only available from SurForce.",Active,For Profit,,,2002-01-01,year,"Aerospace, Biotechnology, Consulting, Education, GovTech, Life Science, Mining Technology, Nanotechnology"
The Flight Academy,https://www.crunchbase.com/organization/the-flight-academy,"Seattle, Washington, United States",The Flight Academy is a training center that specialzes in teaching in the Cirrus aircraft & also conducts ferry flights around the world.,Active,For Profit,,,2002-01-01,year,"Aerospace, Air Transportation, Training, Transportation"
V&T Tooling,https://www.crunchbase.com/organization/v-t-tooling,"Temecula, California, United States",,Active,For Profit,,,1997-01-01,year,"Aerospace, Consulting, Project Management"
AirplanesUSA Aircraft Sales,https://www.crunchbase.com/organization/airplanesusa-aircraft-sales,"Schaumburg, Illinois, United States",,Active,For Profit,,,2002-01-01,year,"Aerospace, Air Transportation, Retail"
Zyvex Technologies,https://www.crunchbase.com/organization/zyvex-technologies,"Columbus, Ohio, United States",,Active,For Profit,,,1997-01-01,day,"Aerospace, Air Transportation, Chemical Engineering"
