Organization Name,Organization Name URL,Headquarters Location,Full Description,Operating Status,Company Type,Last Funding Type,Diversity Spotlight (US Headquarters Only),Founded Date,Founded Date Precision,Industries
Hali-Brite,https://www.crunchbase.com/organization/hali-brite,"Brainerd, Minnesota, United States",,Active,For Profit,,,1980-01-01,year,"Aerospace, Lighting, Manufacturing"
Flight Support,https://www.crunchbase.com/organization/flight-support,"North Haven, Connecticut, United States",,Active,For Profit,,,1971-01-01,year,"Aerospace, Commercial, Field Support"
Winston-Salem Transit Authority,https://www.crunchbase.com/organization/winston-salem-transit-authority,"Winston Salem, North Carolina, United States",,Active,For Profit,,,1971-01-01,year,"Aerospace, Government, Office Administration"
Coherent Technologies,https://www.crunchbase.com/organization/coherent-technologies,"Louisville, Colorado, United States","Coherent Technologies performs research, product development, and systems integration for products designed to maintain continuous, real-time operations in demanding environments and provide critical information regarding target identification and hazardous meteorological events.",Active,For Profit,,,1984-01-01,year,Aerospace
Baron Aviation Services,https://www.crunchbase.com/organization/baron-aviation-services,"Vichy, Missouri, United States",,Active,For Profit,,,1973-01-01,year,"Aerospace, Air Transportation, Automotive"
Atlantic Airlines,https://www.crunchbase.com/organization/atlantic-airlines,"Lakeland, Florida, United States",,Active,For Profit,,,1982-01-01,year,"Air Transportation, Commercial, Industrial, Transportation"
Corporate Service Supply & Manufacturing,https://www.crunchbase.com/organization/corporate-service-supply-manufacturing,"Ronkonkoma, New York, United States","Corporate Service Supply & Manufacturing provides technicians and customer support services. They provide repair and overhaul of airframe accessories for airlines, business aviation, and helicopter operators. They provide inquiries through online applications, email, and phone calls.",Active,For Profit,,,1976-01-01,year,"Aerospace, Electronics, Field Support, Technical Support"
Standard Die,https://www.crunchbase.com/organization/standard-die,"Livonia, Michigan, United States","Standard Die  provides precision drawing and stamping services to customers spanning the industrial diamond, automotive, aircraft, electrical and medical industries across the globe. They are experts in small parts made from a wide range of specialty metals spanning from copper to refractory metals to other exotic materials. They manufacture, clean, assemble and deliver unique premium parts.",Active,For Profit,,,1970-01-01,year,"Aerospace, Automotive, Customer Service, Industrial, Manufacturing"
Lee’s Enterprise,https://www.crunchbase.com/organization/lee-s-enterprise,"Chatsworth, California, United States",,Active,For Profit,,,1972-01-01,year,"Aerospace, Industrial, Manufacturing"
Aviojet,https://www.crunchbase.com/organization/aviojet,"Saddle River, New Jersey, United States",,Active,For Profit,,,1982-01-01,year,"Aerospace, Manufacturing, Sales"
Flightline Group,https://www.crunchbase.com/organization/flightline-group,"Tallahassee, Florida, United States",,Active,For Profit,,,1982-01-01,day,Air Transportation
QTpod,https://www.crunchbase.com/organization/qtpod,"Longmont, Colorado, United States",,Active,For Profit,,,1980-01-01,year,"Aerospace, Marine Transportation, Service Industry"
P&N Flight and Charter,https://www.crunchbase.com/organization/p-n-flight-and-charter,"Marion, Iowa, United States","P&N Flight and Charter is an aviation company. They offer flight training, private charter, and aircraft rental services. They also offer ground school in a classroom setting.",Active,For Profit,,,1981-01-01,year,"Aerospace, Rental, Training"
Nassau Flyers,https://www.crunchbase.com/organization/nassau-flyers,"Farmingdale, New York, United States","Nassau Flyers is an aviation company on Long Island specializing in aircraft management, aircraft sales, and flight training. As a partner of Cirrus Aircraft, the manufacturer of the most advanced and best selling single-engine aircraft, we offer a variety of options to meet the needs of both hobbyists and businesses. Whether you are interested in flight training or fulfilling the transportation needs for your business, Nassau Flyers has cost-effective solutions to take your life and your business to new heights.",Active,For Profit,,,1974-01-01,year,"Aerospace, Air Transportation, Professional Services, Training"
Central Metal Finishing,https://www.crunchbase.com/organization/central-metal-finishing,"North Andover, Massachusetts, United States",,Active,For Profit,,,1977-01-01,year,"Aerospace, Automotive, Manufacturing, Service Industry"
Colonial Coatings,https://www.crunchbase.com/organization/colonial-coatings,"Milford, Connecticut, United States",,Active,For Profit,,,1982-01-01,year,"Aerospace, Transportation"
Central Business Jets,https://www.crunchbase.com/organization/central-business-jets,"Minneapolis, Minnesota, United States","Central Business Jets provides aviation, sales, acquisitions, consulting, business aircraft sales, finance, planning, and business aviation services. The contact mode is by mail, phone, and physical address.",Active,For Profit,,,1983-01-01,year,"Air Transportation, Consulting, Customer Service"
National Aircraft Service,https://www.crunchbase.com/organization/national-aircraft-service,"Tecumseh, Michigan, United States","National Aircraft Service creates structural and environmental aircraft systems by designing, engineering, and manufacturing them. They provide FAA-approved systems that benefit customers. They continue to develop engineered, innovative solutions. The aircraft operators were approached to design a system that could heat or cool aircraft zones quickly and affordably.",Active,For Profit,,,1977-01-01,year,"Aerospace, Industrial Engineering, Manufacturing, Product Design"
Rivers & Christian,https://www.crunchbase.com/organization/rivers-christian,"Los Angeles, California, United States","Rivers & Christian started to provide architectural services to the aviation industry. They are a second-generation architectural firm that blends the enthusiasm of a young business with the wisdom gained through the experience of over forty years of continuous practice. They have designed and managed a diverse range of projects from baggage claims, cargo buildings, hangars, and airline clubs to entire terminals. Their design approach does not start with a preconceived aesthetic or style but grows from an understanding of the client, the program, the place, and the budget for each project.",Active,For Profit,,,1979-01-01,year,"Air Transportation, Architecture, Interior Design"
Wills Wing,https://www.crunchbase.com/organization/wills-wing,"Orange, California, United States",,Active,For Profit,,,1973-01-01,year,"Air Transportation, Manufacturing, Recreation, Sports, Transportation"
Palomar Prodcuts,https://www.crunchbase.com/organization/palomar-prodcuts,"Rancho Santa Margarita, California, United States",,Active,For Profit,,,1970-01-01,year,"Aerospace, Information Technology, Manufacturing"
olarte transport service,https://www.crunchbase.com/organization/olarte-transport-service,"Los Angeles, California, United States",,Active,For Profit,,,1977-01-01,year,"Air Transportation, Logistics, Transportation"
Inter-State Aviation,https://www.crunchbase.com/organization/inter-state-aviation,"Pullman, Washington, United States","Inter-State Aviation provides aircraft rental, fuel services, a pilot lounge, hangar rental, and ramp services. Their ramp services include parking tie-downs, electric, recharging, refueling, TKs, de-icing, cabin oxygen, catering, car rental, and shuttle services for pilots and their guests.",Active,For Profit,,,1982-01-01,year,"Aerospace, Facilities Support Services, Rental"
Apollo EDM,https://www.crunchbase.com/organization/apollo-edm,"Fraser, Michigan, United States",,Active,For Profit,,,1969-01-01,year,"Aerospace, Industrial, Manufacturing"
Erickson Aircraft Collection,https://www.crunchbase.com/organization/erickson-aircraft-collection,"Madras, Oregon, United States",,Active,For Profit,,,1983-01-01,year,"Air Transportation, Events, Museums and Historical Sites, Recreation"
K & A Machine & Tool,https://www.crunchbase.com/organization/k-a-machine-tool,"Jackson, Mississippi, United States","K & A Machine & Tool provides precision components for the aerospace, defense, and fluid conveyance industries. They provide turning, milling, grinding, close-tolerance machining, assembly, and laser marking.",Active,For Profit,,,1981-01-01,year,"Aerospace, Machinery Manufacturing, Manufacturing"
Protech Metal Finishing,https://www.crunchbase.com/organization/protech-metal-finishing,"Vonore, Tennessee, United States",,Active,For Profit,,,1980-01-01,year,"Aerospace, Industrial, Manufacturing"
Airbus DS Houston,https://www.crunchbase.com/organization/airbus-ds-houston,"Webster, Texas, United States",,Active,For Profit,,,1973-01-01,year,"Aerospace, Data Integration, Hardware, Software, Training"
Mercy Flight Southeast,https://www.crunchbase.com/organization/mercy-flight-southeast,"Leesburg, Florida, United States",,Active,For Profit,,,1983-01-01,year,"Air Transportation, Health Care, Non Profit, Professional Services"
Mirage Manufacturing,https://www.crunchbase.com/organization/mirage-manufacturing,"Gainesville, Florida, United States","At Mirage Manufacturing in Gainesville, Florida, they have been manufacturing fiberglass products since 1971. As well as traditional manufacturing, they have extensive experience in marine, aerospace, and industrial composites.",Active,For Profit,,,1971-01-01,year,"Aerospace, Manufacturing, Marine Transportation, Retail"
El Aero Services,https://www.crunchbase.com/organization/el-aero-services,"Elko, Nevada, United States","El Aero Services is an aviation company. They offer on-demand charters, scenic tours, mineral exploration, geophysical surveys, claim staking, aerial mapping, real estate inspections, aerial photography, videography, wildland fire support, bison surveying, herding, gathering, aerial rehab seeding and material placement, erosion control material, and environmental surveys.",Active,For Profit,,,1973-01-01,year,"Aerospace, Mapping Services, Photography"
Ultra Electronics ICE,https://www.crunchbase.com/organization/ultra-electronics-ice,"Manhattan, Kansas, United States","Ultra Electronics ICE, Inc. is engaged in the design, manufacture, qualification, and testing of aerospace electronics.",Active,For Profit,,,1973-01-01,year,"Aerospace, Manufacturing"
Aircraft Engineering,https://www.crunchbase.com/organization/aircraft-engineering,"Bartow, Florida, United States","Aircraft Engineering provides all services for any general aviation aircraft. They offer general aircraft maintenance, general aircraft repairs, dynamic propeller balancing, aircraft supplies, compressor washes, compressor rinses, and oxygen refilling services.",Active,For Profit,,,1976-01-01,year,"Aerospace, Mechanical Engineering, Technical Support"
"Horizon Air Industries, Inc.",https://www.crunchbase.com/organization/horizon-air-industries-inc,"Seattle, Washington, United States","Horizon Air Industries, Inc., is a regional airline company provides scheduled air transportation for passengers and cargo.",Active,For Profit,,,1981-01-01,year,Air Transportation
Southwest Airlines Pilots Association,https://www.crunchbase.com/organization/southwest-airlines-pilots-association,"Dallas, Texas, United States",,Active,For Profit,,,1978-01-01,year,"Aerospace, Association, Non Profit"
Conquest Machine,https://www.crunchbase.com/organization/conquest-machine,"Las Cruces, New Mexico, United States",,Active,For Profit,,,1972-01-01,year,"Aerospace, Manufacturing, Mechanical Engineering, Wholesale"
Tessa Precision Products,https://www.crunchbase.com/organization/tessa-precision-products,"Painesville, Ohio, United States",,Active,For Profit,,,1981-01-01,year,"Aerospace, Industrial, Manufacturing"
McStarlite,https://www.crunchbase.com/organization/mcstarlite-company,"Harbor City, California, United States",,Active,For Profit,,,1973-01-01,year,"Aerospace, Manufacturing, Supply Chain Management"
Air Command International,https://www.crunchbase.com/organization/air-command-international,"River Falls, Wisconsin, United States",,Active,For Profit,,,1979-01-01,year,"Aerospace, Machinery Manufacturing, Manufacturing"
Century Air,https://www.crunchbase.com/organization/century-air,"Fairfield, New Jersey, United States","Century Air provides flight and pilot training services. Their services include flight training, pilot certificate courses, pilot rating courses, professional pilot programs, cirrus transition training, proficiency training, recurrent training, insurance-approved training, aircraft management, FAA written tests, FAA flight tests, aircraft rental, and more.",Active,For Profit,,,1975-01-01,year,"Aerospace, Air Transportation, Training"
NuConrporation,https://www.crunchbase.com/organization/nuconrporation,"Livonia, Michigan, United States",,Active,For Profit,,,1973-01-01,day,"Aerospace, Machinery Manufacturing, Manufacturing"
Giuliante Machine Tool,https://www.crunchbase.com/organization/giuliante-machine-tool,"Peekskill, New York, United States","Giuliante Machine Tool started out as a supplier of machined parts to the commercial and aerospace industries. They offer advanced mill turn equipment, robotic automation, and wire EDM technologies, as well as gear cutting equipment and the expansion into gear, cylindrical, and surface grinding.",Active,For Profit,,,1979-01-01,year,"Aerospace, Commercial, Machinery Manufacturing, Manufacturing"
Aero-Glen International,https://www.crunchbase.com/organization/aero-glen-international,"Fort Worth, Texas, United States","Aero-Glen International is an aerospace company. They supply parts and value-added supply chain services to the aerospace industry. For inquiries, telephone and email contacts are used.",Active,For Profit,,,1976-01-01,year,"Aerospace, Hardware, Supply Chain Management"
Semiconductor Technology Associates,https://www.crunchbase.com/organization/semiconductor-technology-associates,"San Juan Capistrano, California, United States",,Active,For Profit,,,1975-01-01,year,"Aerospace, Commercial, Manufacturing, Semiconductor"
TOMI Engineering,https://www.crunchbase.com/organization/tomi-engineering,"Santa Ana, California, United States",,Active,For Profit,,,1977-01-01,year,"Aerospace, Manufacturing, Medical Device"
Decision-Science Applications,https://www.crunchbase.com/organization/decision-science-applications,"Arlington, Virginia, United States","Decision-Science Applications specializes in military command and control systems, commercial management information systems, software development, electrical engineering and telecommunications.",Active,For Profit,,,1972-01-01,year,"Aerospace, Military"
Charles Meisner,https://www.crunchbase.com/organization/charles-meisner,"Upland, California, United States","Charles Meisner provides services including tool fabrication, stamping of finished products, performing repairs,die modifications, or routine maintenance. From small stamping orders to high volume production runs, they are ready to do it all for them to meet their needs in every aspect of the manufacturing process.",Active,For Profit,,,1972-01-01,year,"Aerospace, Commercial, Manufacturing, Military, Wholesale"
The Charlco Group,https://www.crunchbase.com/organization/the-charlco-group,"Hauppauge, New York, United States",,Active,For Profit,,,1972-01-01,year,"Aerospace, Machinery Manufacturing, Manufacturing"
Carr Machine & Tool,https://www.crunchbase.com/organization/carr-machine-tool,"Elk Grove Village, Illinois, United States","Carr Machine & Tool is a first-class AS9100D machine shop that produces flight-critical, precision machined parts primarily for the aerospace, space and exploratron, semiconductor, and medical industries. Their three distinguishing characteristics are people, technology, and communication. They genuinely take in the fact that their DNA is out there, advancing defense, making automation possible, and helping humans achieve futuristic innovation.",Active,For Profit,,,1972-01-01,year,"Aerospace, CAD, Customer Service, Machinery Manufacturing, Manufacturing, Product Design, Productivity Tools"
Ranger Aviation,https://www.crunchbase.com/organization/ranger-aviation,"San Angelo, Texas, United States",,Active,For Profit,,,1973-01-01,day,Aerospace
Edwards & Associates,https://www.crunchbase.com/organization/edwards-associates,"Piney Flats, Tennessee, United States","Edwards & Associates operates as a manufacturer, sale and assembly of helicopter customization kits and accessories.",Active,For Profit,,,1977-01-01,year,Aerospace
AVK,https://www.crunchbase.com/organization/avk-24eb,"Valencia, California, United States",,Active,For Profit,,,1983-01-01,year,"Aerospace, Industrial Manufacturing, Manufacturing"
Tolerance Tool & Engineering,https://www.crunchbase.com/organization/tolerance-tool-engineering,"Detroit, Michigan, United States",,Active,For Profit,,,1980-01-01,year,"Aerospace, Industrial Engineering, Manufacturing"
Cad Enterprises,https://www.crunchbase.com/organization/cad-enterprises,"Phoenix, Arizona, United States",CAD Enterprises has become a dependable solution for large OEMs and for smaller organizations throughout the supply chain.CAD is a providing complex components produced from nickel-based superalloys and stainless steels.,Active,For Profit,,,1978-01-01,year,"Aerospace, Manufacturing, Oil and Gas"
Orion Research,https://www.crunchbase.com/organization/orion-research,"Jacksonville, Florida, United States",,Active,For Profit,,,1984-01-01,year,"Aerospace, Cloud Computing, Natural Resources, Telecommunications"
Aviation Seminars,https://www.crunchbase.com/organization/aviation-seminars,"El Cajon, California, United States","Aviation Seminars offers private pilot seminars, instrument rating seminars, commercial pilot seminars, CFII pilot seminars, and FAA-approved flight instructor refresher courses.",Active,For Profit,,,1974-01-01,year,"Aerospace, Commercial, E-Learning"
Quality Contour,https://www.crunchbase.com/organization/quality-contour,"Lakeville, Minnesota, United States","Quality Contour focuses on precision manufacturing of various custom parts and components. They utilize swiss, turning, and mills machining techniques to produce custom parts including hydraulic and pneumatic components, aerospace, computer and medical equipment, electrical parts, etc.",Active,For Profit,,,1983-01-01,year,"Aerospace, Machinery Manufacturing, Manufacturing, Sales"
The PMA Guys,https://www.crunchbase.com/organization/the-pma-guys,"Fort Worth, Texas, United States",,Active,For Profit,,,1984-01-01,year,"Aerospace, Manufacturing, Mechanical Engineering"
Canyon State Inspection,https://www.crunchbase.com/organization/canyon-state-inspection,"Chandler, Arizona, United States",,Active,For Profit,,,1983-01-01,year,"Aerospace, Automotive, Quality Assurance"
Greer Aero,https://www.crunchbase.com/organization/greer-aero,"Fort Worth, Texas, United States","Greer Aero offers supply chain management through vmi, bin stocking, kitting, and jit delivery services. They provide services for military, commercial, and general aviation platforms. They also offer tooling and application services.",Active,For Profit,,,1977-01-01,year,"Aerospace, Commercial, Military, Supply Chain Management"
BMB Fasteners,https://www.crunchbase.com/organization/bmb-fasteners,"Lafayette, New Jersey, United States",,Active,For Profit,,,1976-01-01,year,"Aerospace, Electrical Distribution, Manufacturing, Wholesale"
Aviation Classics,https://www.crunchbase.com/organization/aviation-classics,"Reno, Nevada, United States",,Active,For Profit,,,1979-01-01,year,"Aerospace, Manufacturing, Semiconductor"
Jet 1,https://www.crunchbase.com/organization/jet-1,"Naples, Florida, United States",,Active,For Profit,,,1983-01-01,year,"Air Transportation, Management Consulting, Sales"
B-D Industries,https://www.crunchbase.com/organization/b-d-industries,"Elkhart, Indiana, United States",,Active,For Profit,,,1979-01-01,year,"Aerospace, Chemical, Chemical Engineering, Manufacturing"
"Servos & Simulation, Inc",https://www.crunchbase.com/organization/servos-simulation-inc,"Lake Mary, Florida, United States","Servos & Simulation is the premiere manufacturer of Control Loading and Motion Platform Systems for all applications. These applications include aviation simulation, full flight simulators, flight controls, auto-pilots, control loaders, control loading, motion simulation systems, motion platforms, motion seats, night vision systems, stable platforms, E/O systems, shaker tables, electro-optics, virtual reality, entertainment systems and gimbal systems.   With a engineering history in gimbal design, stabilized platforms, and AC motor modifications, Servos & Simulation brings to market the lowest cost, ease of maintenance and minimized total cost of ownership per system. Please visit our web site at www.servos.com or email us for more information.",Active,For Profit,,"Women Founded, Women Led",1981-12-30,day,"Aerospace, Manufacturing, Mechanical Engineering, Simulation, Software, Virtual Reality"
JetRay,https://www.crunchbase.com/organization/jetray,"Medford, Oregon, United States",,Active,For Profit,,,1982-01-01,year,"Aerospace, Manufacturing, Test and Measurement"
Gem Air,https://www.crunchbase.com/organization/gem-air,"Salmon, Idaho, United States","Gem Air is a company that provides air transportation services for customers of high quality with comfort. The company offers commuter flights between Salmon, Idaho, and Boise, Idaho, as well as chartered flights anywhere in the North West. They fly hunters and rafters into Idaho's backcountry. Besides running freight routes for UPS, they also run routes for other carriers. They strive to provide passengers and customers with safe, reliable, clean air travel from a professional and courteous staff as part of their wide range of services.",Active,For Profit,,,1968-01-01,year,"Air Transportation, Customer Service, Transportation"
BREEDLOVE DOBBS,https://www.crunchbase.com/organization/breedlove-dobbs,"Indianapolis, Indiana, United States",,Active,For Profit,,,1971-01-01,year,"Air Transportation, Construction"
Keystone Turbine Services,https://www.crunchbase.com/organization/keystone-turbine-services,"Coatesville, Pennsylvania, United States","KTS specializes in providing complete OEM-approved aftermarket Maintenance, Repair and Overhaul (""MRO"") services for operators of the Rolls-Royce M250 series of gas turbine engines, along with related Honeywell and Triumph accessories plus component, spare parts, and field service support.",Active,For Profit,,,1976-01-01,year,Aerospace
Long Beach Flying Club & Flight Academy,https://www.crunchbase.com/organization/long-beach-flying-club-flight-academy,"Long Beach, California, United States","Long Beach Flying Club & Flight Academy is an aviation school. They provide  aircraft rental, pilot supplies, and education. The company's contact modes are by mail, phone, and physical address.",Active,For Profit,,,1980-01-01,year,"Aerospace, Education, Training"
United States Aviation,https://www.crunchbase.com/organization/united-states-aviation,"Tulsa, Oklahoma, United States",,Active,For Profit,,,1982-01-01,year,"Aerospace, Consulting, Customer Service"
MAK Controls and Systems,https://www.crunchbase.com/organization/mak-controls-and-systems,"Olive Branch, Mississippi, United States","MAK Controls and Systems provides aircraft ground support equipment. From a long way of evolving in the design, development, and manufacturing of hi-tech ground power units, electrical, electronics, hydraulic, pneumatic, and mechanical fields, with due diligence we have fulfilled the requirements of prestigious defense projects. They designed complex ground support equipment products and application systems albeit continuously upgrading existing products.",Active,For Profit,,,1973-01-01,year,"Air Transportation, Facilities Support Services, Manufacturing, Professional Services"
Pittsburgh Flight Training Center,https://www.crunchbase.com/organization/pittsburgh-flight-training-center,"West Mifflin, Pennsylvania, United States",,Active,For Profit,,,1980-01-01,day,"Aerospace, Education, Training"
TMT Research,https://www.crunchbase.com/organization/tmt-research,"Smith River, California, United States",TMT Research provides services in the application of protective coatings and the production of PMA parts. They offer services range from oil production to commercial jet engines.,Active,For Profit,,,1978-01-01,year,"Aerospace, Commercial, Machinery Manufacturing, Oil and Gas"
A.F. Machine & Tool Co.,https://www.crunchbase.com/organization/a-f-machine-tool-co,"Inglewood, California, United States",,Active,For Profit,,,1979-01-01,year,"Aerospace, Manufacturing, Product Design"
Flightcom,https://www.crunchbase.com/organization/flightcom,"Portland, Oregon, United States","Flightcom’s customers inspire us to create the technology and solutions that help pilots, passengers and teams worldwide hear and be heard in the air and on the ground. Since they began serving the general aviation market from their headquarters in Portland, Oregon, USA, Flightcom’s original products have grown into an array of innovative headsets and communication systems providing both hearing protection and robust communication in the most challenging environments.",Active,For Profit,,,1983-01-01,year,Aerospace
Island Helicopters Kauai,https://www.crunchbase.com/organization/island-helicopters-kauai,"Lihue, Hawaii, United States",,Active,For Profit,,,1980-01-01,year,"Air Transportation, Tourism, Transportation"
MaxFly Aviation,https://www.crunchbase.com/organization/maxfly-aviation,"Fort Lauderdale, Florida, United States",,Active,For Profit,,,1984-01-01,year,"Aerospace, Air Transportation"
AIR MOD,https://www.crunchbase.com/organization/air-mod,"Batavia, Ohio, United States","AIR MOD offers custom interiors, ergonomic seats, belts and harnesses, corrosion control, glass installation, paint design, instrument panels, sound proofing, and insulation services.",Active,For Profit,,,1972-01-01,year,"Aerospace, Industrial, Interior Design"
Dash Group Inc.,https://www.crunchbase.com/organization/dash-group-inc,"Sebastopol, California, United States","Dash Group Inc. has been providing automated software solutions and professional services to the aviation industry for over 30 years. Since incorporation in 1982, they have been developing and enhancing their products to ensure their clients have the most modern features, efficient and dependable resources for managing their aviation business. They provide end-to-end software solutions for:  Revenue Management - Revenue Accounting, Ticket Auditing Aircraft Maintenance Management Inventory and Purchasing Management Within each module of their software clients find a user-friendly working environment that minimizes manpower requirements while maximizing the application and use of information. Their original products were developed for the HP Main Frame environment. The HP systems were proven for their ease of use, dependability, and flexibility and were the preferred systems of their clients. As the computer industry grew, so did their products. They developed a full product line of Windows based aviation software for both the PC Client/Server based platform and the Multi-tiered - web enabled scalable system. Their product lines utilize all the functionality common to Windows programs while maintaining the flexibility, dependability and functionality of their original software features. All their products produce maximum output with minimum input requirements. In keeping with current trends, they are currently developing an enhanced line of products to replace the original HP systems. This exciting new software will have even more functionality than was offered in the original programs; such as multi language support, improved ‘help’ functions, improved system maintenance features, user customized reporting and more flexibility to tailor the software to work in each individual client’s environment. At DASH Group Inc. They are committed to providing quality, dependable and affordable software solutions for Aviation Revenue, Maintenance, Inventory and Purchasing Management. They have solutions for all sizes and types of aviation companies. Check out the PRODUCTS page for information on the system that is right for you.",Active,For Profit,,,1982-01-01,year,"Aerospace, Professional Services, Software"
T&T Anodizing,https://www.crunchbase.com/organization/t-t-anodizing,"Lowell, Massachusetts, United States","T&T Anodizing is an aerospace company. They provide services for anodizing, hardcoat anodizing, chromate conversion, electropolish, passivate, bead blasting, paint, and laser marking. They offer industries for aerospace, medical, military, and commercial.",Active,For Profit,,,1978-01-01,year,"Aerospace, Industrial, Precious Metals"
Uni-Tek,https://www.crunchbase.com/organization/uni-tek,"Phoenix, Arizona, United States",,Active,For Profit,,,1969-01-01,year,"Aerospace, Industrial Manufacturing, Manufacturing"
Professional Instrument Courses,https://www.crunchbase.com/organization/professional-instrument-courses,"Rocky Hill, Connecticut, United States","Professional Instrument Courses specializing in making ifr pilots. They provide  IFR flight training, IFR refresher training, cabin class training, and cirrus transition training.",Active,For Profit,,,1980-01-01,year,"Aerospace, Education, Training"
Prescott Precision Die,https://www.crunchbase.com/organization/prescott-precision-die,"Prescott, Arizona, United States","Prescott Precision Die offers CNC turning, CNC milling, deburring, close tolerance grinding, lap finishing, heat treating, and non-destructive testing services. They serve the aerospace industry.",Active,For Profit,,,1984-01-01,year,"Aerospace, Industrial Engineering, Manufacturing"
AIE,https://www.crunchbase.com/organization/aie-e0b9,"Murrieta, California, United States",,Active,For Profit,,,1984-01-01,year,"Aerospace, Electronics, Mechanical Engineering"
Monsees Group,https://www.crunchbase.com/organization/monsees-group,"Rochester, New York, United States",,Active,For Profit,,,1977-01-01,year,"Aerospace, Machinery Manufacturing, Manufacturing, Service Industry"
Canyon Engineering Products,https://www.crunchbase.com/organization/canyon-engineering-products,"Valencia, California, United States","Canyon Engineering Products, Inc. engages in the design, development, and manufacture of industrial valves and fluid.",Active,For Profit,,,1978-01-01,year,Aerospace
PASS,https://www.crunchbase.com/organization/professional-aviation-safety-specialists,"Washington, District of Columbia, United States",,Active,For Profit,,,1977-01-01,year,"Air Transportation, Public Safety, Transportation"
Museum of Flying,https://www.crunchbase.com/organization/museum-of-flying,"Santa Monica, California, United States",,Active,For Profit,,,1974-01-01,day,"Aerospace, Museums and Historical Sites, Recreation"
ICF,https://www.crunchbase.com/organization/icf-e817,"Reston, Virginia, United States","ICF delivers solutions spanning strategic, commercial, financial, operational, technical, and regulatory questions. They combine strategic tourism consulting, air service development, and policy planning with their marketing and communications agency.",Active,For Profit,,,1969-01-01,year,"Aerospace, Consulting"
East Coast Auto Transport,https://www.crunchbase.com/organization/east-coast-auto-transport,"Riverside, Rhode Island, United States",,Active,For Profit,,,1983-01-01,year,"Air Transportation, Delivery, Transportation"
Houston Aircraft Instruments,https://www.crunchbase.com/organization/houston-aircraft-instruments,"Pearland, Texas, United States",,Active,For Profit,,,1974-01-01,year,"Aerospace, Industrial, Machinery Manufacturing, Manufacturing"
Thomas Limousine Worldwide Transportation,https://www.crunchbase.com/organization/thomas-limousine-worldwide-transportation,"Akron, Ohio, United States","TL Worldwide Transportation is a transportation company. Their services include group transportation, wedding transportation, event transportation, corporate transportation, and airport transportation. They provide business travel arrangement services.",Active,For Profit,,,1972-01-01,year,"Air Transportation, Transportation, Travel"
FlightPath Services,https://www.crunchbase.com/organization/flightpath-services,"Teterboro, New Jersey, United States","FlightPath Services is an aviation repair shop that offers calibration of test equipment, gauge, tools, inspection, service, and repair. They offers customer support through phone contact.",Active,For Profit,,,1977-01-01,year,"Aerospace, Service Industry, Wholesale"
Quietly Superior,https://www.crunchbase.com/organization/quietly-superior,"Everett, Washington, United States",,Active,For Profit,,,1984-01-01,year,"Aerospace, Air Transportation, Industrial Engineering"
CGS Aviation,https://www.crunchbase.com/organization/cgs-aviation,"Cincinnati, Ohio, United States",,Active,For Profit,,,1981-01-01,year,"Aerospace, Automotive, Manufacturing"
CE Avionics,https://www.crunchbase.com/organization/ce-avionics,"Sanford, Florida, United States",,Active,For Profit,,,1970-01-01,year,"Aerospace, Electronics, Retail"
Saratoga Forwarding,https://www.crunchbase.com/organization/saratoga-forwarding,"Danvers, Massachusetts, United States","Saratoga Forwarding offer customs brokerage services, including tariff ruling applications, binding ruling applications, customs bond applications, placement, and adjustments. They provide air freight services including import consolidation services, export consolidation services, import segregation, and distribution services. They also provide cargo services such as flat-rack containers, open-top ocean containers, drop trailers, and RO service.",Active,For Profit,,,1984-01-01,year,"Air Transportation, Freight Service, Transportation"
Taquan Air,https://www.crunchbase.com/organization/taquan-air,"Ketchikan, Alaska, United States",,Active,For Profit,,,1977-01-01,year,"Aerospace, Air Transportation, Transportation, Travel"
IEX Helicopters,https://www.crunchbase.com/organization/iex-helicopters,"Long Beach, California, United States",,Active,For Profit,,,1982-01-01,year,"Air Transportation, Tourism, Travel"
Timberland Helicopters,https://www.crunchbase.com/organization/timberland-helicopters,"Ashland, Oregon, United States",,Active,For Profit,,,1984-01-01,year,"Air Transportation, Transportation, Travel"
Makerite Manufacturing,https://www.crunchbase.com/organization/makerite-manufacturing,"Roscoe, Illinois, United States","Makerite MFG manufactures flight safety components. Their products to aerospace, defense, agriculture, and communications. They offers customer support through phone contact.",Active,For Profit,,,1972-01-01,year,"Aerospace, Industrial, Manufacturing"
The Landing Gear Works,https://www.crunchbase.com/organization/the-landing-gear-works,"Renton, Washington, United States",,Active,For Profit,,,1979-01-01,year,"Aerospace, Manufacturing, Sales"
King Tek EDM and Precision Machining,https://www.crunchbase.com/organization/king-tek-edm-and-precision-machining,"Anaheim, California, United States","King Tek EDM and Precision Machining offer an effective quality control system that is paramount to producing precision components and parts for our customers. The reputation is based on excellence: integrity, customer service, absolute precision, creativity, and problem-solving. They work with you from start to finish in order to complete your machining needs on time.",Active,For Profit,,,1981-01-01,month,"Aerospace, Industrial, Medical Device, Military"
Capital Avionics,https://www.crunchbase.com/organization/capital-avionics,"Apalachicola, Florida, United States","Capital Avionics provides aircraft installation, repair, maintenance, and recertification services. The company offers avionics technical training, depot level repair, and avionics overhaul services. The company's custom designed portable test equipment enables them to troubleshoot and maintain client aircraft at remote.",Active,For Profit,,,1978-01-01,year,"Aerospace, Industrial, Test and Measurement"
