Organization Name,Organization Name URL,Headquarters Location,Full Description,Operating Status,Company Type,Last Funding Type,Diversity Spotlight (US Headquarters Only),Founded Date,Founded Date Precision,Industries
Midwest Aero Support,https://www.crunchbase.com/organization/midwest-aero-support,"Machesney Park, Illinois, United States",,Active,For Profit,,,1990-01-01,year,"Aerospace, Customer Service, Manufacturing, Quality Assurance"
Hobart Machined Products,https://www.crunchbase.com/organization/hobart-machined-products,"Hobart, Indiana, United States","Hobart Machined Products They provide precision machining, design and engineering, prototype production, tooling fabrication, and weldments. They are both technical components and hardware producers with a concept. These industries are aerospace, medical, automotive, and electronics. They work with customers to satisfy project standards and complicated machining processes.",Active,For Profit,,,1988-01-01,year,"Aerospace, Automotive, Electronics, Manufacturing"
Inertial Science,https://www.crunchbase.com/organization/inertial-science,"Newbury Park, California, United States","Inertial Science, Inc. was formed in 1991 with the intent of  specializing in Inertial Navigation Systems and Inertial Sensors. They design, manufacture, repair, calibration, and consult in navigational systems and related products. Their company providing innovative systems, products and solutions in aerospace, electronics, information systems, and technical services to government and commercial customers worldwide.",Active,For Profit,,,1991-01-01,year,"Aerospace, Electronics, Innovation Management, Manufacturing"
New Sky Aerospace,https://www.crunchbase.com/organization/new-sky-aerospace,"Youngsville, North Carolina, United States","New Sky Aerospace provides products that include wheels and brakes,  tools and test equipment, air conditioning, safety and survival equipment, an airframe and engine, lighting systems, bushings, bearings, and hardware, instrumentation controls, hydraulics systems, and fuel systems.",Active,For Profit,,,1991-01-01,year,"Aerospace, Commercial, Fuel"
Slack & Davis,https://www.crunchbase.com/organization/slack-davis,"Austin, Texas, United States","By leveraging attorneys’ individual interests and strengths, Slack & Davis has grown into a nationally recognized force in civil litigation. Their practice areas include aviation law, such as commercial airline, helicopter, charter plane and private plane crashes, as well as aircraft product liability cases and aviation business issues. Their other personal injury cases pertain to auto, bus and truck accidents; dangerous prescription and over-the-counter drugs; product liability; negligence and construction site incidents.",Active,For Profit,,,1993-01-01,year,Aerospace
Plane Fax,https://www.crunchbase.com/organization/plane-fax,"Long Beach, California, United States","Plane Fax is an aviation e-advertising. While maintaining its strong brand and ease of use, Plane Fax is revolutionizing the e-advertising world with new and innovative methods, lane Fax consisted of a one-page facsimile, which was hand sent to a couple of dozen aircraft dealers and brokers.",Active,For Profit,,,1989-01-01,year,"Advertising, Air Transportation, Procurement, Transportation"
HeliNY,https://www.crunchbase.com/organization/heliny,"Linden, New Jersey, United States","HeliNY offers offer helicopter charter services. They provide airport transfers and aerial photography. Their customers contact through email, phone, and online applications.",Active,For Profit,,,1986-01-01,year,"Air Transportation, Photography, Tourism, Transportation"
Excelsior Transportation,https://www.crunchbase.com/organization/excelsior-transportation,"Houston, Texas, United States","Excelsior Transportation is a national and international transportation company serving the Houston area in Texas. Corporate and leisure ground transportation is handled by Excelsior Transportation. Among the services offered are corporate transportation, large group transportation, airport  transportation, bus service, special events, First class service, Minibuses, party buses, casino trips, sports events, nationwide private group trips, charter buses, athletic teams, and stretch limousines. Inquires are handled through the telephone.",Active,For Profit,,,1993-01-01,year,"Air Transportation, Limousine Service, Railroad, Transportation"
Aviation Airmotive,https://www.crunchbase.com/organization/aviation-airmotive,"Miami, Florida, United States","Aviation Airmotive offers components on outright purchases, exchanges, and loan programs. They will also provide lease and PBH agreements tailored for their clients' needs. They offer products and support services.",Active,For Profit,,,1994-01-01,year,"Aerospace, Industrial, Retail"
K.T. Engineering,https://www.crunchbase.com/organization/k-t-engineering,"Rancho Dominguez, California, United States","K.T. Engineering is a CNC manufacturer for the aerospace industry. They evolved into a major manufacturer of complex components and assemblies. Their programming department uses CATIA v5, Master Cam v, Surfcam cad/cam, Solid Works 2004, Vericut, Extreme DNC, Enovia v5, and Space Claim to develop the programmes that produce their parts.",Active,For Profit,,,1986-01-01,year,"Aerospace, Industrial, Manufacturing, Product Design"
Loutech,https://www.crunchbase.com/organization/loutech,"Chino, California, United States",,Active,For Profit,,,1986-01-01,year,"Aerospace, Machinery Manufacturing, Manufacturing"
"Richmond Jet International, Inc.",https://www.crunchbase.com/organization/richmond-jet-international,"San Antonio, Texas, United States",Travel Company,Active,For Profit,,,1991-05-15,day,Air Transportation
Kamaka Air,https://www.crunchbase.com/organization/kamaka-air,"Honolulu, Hawaii, United States",,Active,For Profit,,,1993-01-01,year,"Aerospace, Air Transportation, Fleet Management, Warehousing"
SouthWind Global Aviation,https://www.crunchbase.com/organization/southwind-global-aviation,"Moundridge, Kansas, United States","SouthWind Global Aviation offers aircraft acceptance, aircraft management, flight delivery, shipping delivery, contract crew services, pilot training and familiarization, fuel cell installation, aircraft modifications, and poly-fiber aircraft coatings services.",Active,For Profit,,,1985-01-01,year,"Aerospace, Freight Service, Shipping"
Avicor,https://www.crunchbase.com/organization/avicor,"Beaverton, Oregon, United States",,Active,For Profit,,,1987-01-01,year,"Aerospace, Consulting, Transportation"
Apogee Components,https://www.crunchbase.com/organization/apogee-components,"Colorado Springs, Colorado, United States",,Active,For Profit,,,1989-01-01,year,Aerospace
Superior Airport Shuttle,https://www.crunchbase.com/organization/superior-airport-shuttle,"Fort Myers, Florida, United States","Superior Airport Shuttle provides ground transportation services to local area airports, cruise ports, residences, and hotels. For inquiries, telephone and email contacts are used.",Active,For Profit,,,1990-01-01,year,"Air Transportation, Reservations, Transportation"
March Aviation,https://www.crunchbase.com/organization/march-aviation,"Naples, Florida, United States",,Active,For Profit,,,1991-01-01,day,"Aerospace, Professional Services"
Aerospace Products SE,https://www.crunchbase.com/organization/aerospace-products-se,"San Antonio, Texas, United States","Aerospace Products assists military and commercial aerospace customers with supply chain management and integration. APSE offers on-site inventory bin management, distribution, full-service kitting, and complete logistical assistance in addition to specialist hardware, oversized fasteners, make-to-print goods, and structural assembly. APSE is well-known for hunting for and locating esoteric gear to support outdated aviation systems.",Active,For Profit,,,1987-01-01,year,"Aerospace, Logistics, Transportation"
NTK Aviation America,https://www.crunchbase.com/organization/ntk-aviation-america,"Carson, California, United States",,Active,For Profit,,,1986-01-01,year,"Aerospace, Market Research, Procurement, Sales"
Aero Design Services,https://www.crunchbase.com/organization/aero-design-services,"Palm Harbor, Florida, United States",,Active,For Profit,,,1989-01-01,year,"Aerospace, Air Transportation, Machinery Manufacturing, Mechanical Design"
Henderson Jet Services,https://www.crunchbase.com/organization/henderson-jet-services,"Georgetown, Texas, United States",,Active,For Profit,,,1991-01-01,year,"Aerospace, Industrial Engineering, Mechanical Engineering"
Aerion Technologies,https://www.crunchbase.com/organization/aerion-technologies-6d55,"Palo Alto, California, United States",,Active,For Profit,,,1994-01-01,year,"Aerospace, Consulting, Product Design"
New Castle Industries,https://www.crunchbase.com/organization/new-castle-industries,"Los Angeles, California, United States","Newcastle Industries provides services for the aerospace and commercial electronics industry. They provide connectors and accessories. They manufacture, assemble, and provide repair services. They provides customer services.",Active,For Profit,,,1991-01-01,year,"Aerospace, Commercial, Manufacturing, Service Industry"
Savannah Aviation,https://www.crunchbase.com/organization/savannah-aviation,"Savannah, Georgia, United States",,Active,For Profit,,,1985-01-01,year,"Aerospace, Service Industry, Training"
SeyTec,https://www.crunchbase.com/organization/seytec,"North Richland Hills, Texas, United States",,Active,For Profit,,,1988-01-01,day,"Aerospace, Automotive, Hardware"
Aero Shade Technologies,https://www.crunchbase.com/organization/aero-shade-technologies,"Fort Pierce, Florida, United States",,Active,For Profit,,,1988-01-01,day,"Aerospace, Manufacturing, Mechanical Design"
Optimal Synthesis,https://www.crunchbase.com/organization/optimal-synthesis,"Los Altos, California, United States",,Active,For Profit,,,1992-01-01,year,"Aerospace, Consulting, Government, Intelligent Systems, Product Research, Software"
Northland Aviation,https://www.crunchbase.com/organization/northland-aviation,"Fairbanks, Alaska, United States","Northland Aviation sells new and previously flown aircraft. They maintain a large inventory of specialty tools. The contact modes of the company are mail, phone, and physical address.",Active,For Profit,,,1986-01-01,year,"Aerospace, Customer Service, Sales"
Aviation Concepts,https://www.crunchbase.com/organization/aviation-concepts,"Sunrise, Florida, United States",,Active,For Profit,,,1991-01-01,year,"Aerospace, Delivery Service, Logistics, Wholesale"
American Jet Charter,https://www.crunchbase.com/organization/american-jet-charter,"Oklahoma City, Oklahoma, United States",American Jet Charter is an aviation company. They provide airline travel. They also provide customer service. They have seven planes: a 5-passenger Beech Baron and a 7-passenger Beech King Air.,Active,For Profit,,,1986-01-01,year,"Aerospace, Commercial, Travel"
Air Nova,https://www.crunchbase.com/organization/air-nova,"Pennsauken, New Jersey, United States",,Active,For Profit,,,1987-01-01,year,Aerospace
Freight-Calculator,https://www.crunchbase.com/organization/freight-calculator,"Miami, Florida, United States",,Active,For Profit,,,1991-01-01,year,"Air Transportation, Logistics, Marine Transportation, Transportation"
Pacamor Kubar Bearings,https://www.crunchbase.com/organization/pacamor-kubar-bearings,"Troy, New York, United States",,Active,For Profit,,,1990-01-01,year,"Aerospace, Industrial, Manufacturing"
Transit Services,https://www.crunchbase.com/organization/transit-services,"Tulsa, Oklahoma, United States",,Active,For Profit,,,1991-01-01,year,"Air Transportation, Logistics, Transportation"
Aircraft Services,https://www.crunchbase.com/organization/aircraft-services,"Garden City, Kansas, United States","Aircraft Services, Inc. provides aircraft maintenance services.",Active,For Profit,,,1992-01-01,year,Aerospace
L.C. Wright,https://www.crunchbase.com/organization/l-c-wright,"Colorado Springs, Colorado, United States",,Active,For Profit,,,1994-01-01,year,"Aerospace, Information Technology, Mechanical Engineering, Software Engineering"
Rotorcraft Support,https://www.crunchbase.com/organization/rotorcraft-support,"Fillmore, California, United States","Rotorcraft Support offers engineering and design solutions to support aircraft system reconfigurations, structural and system modifications, and avionics upgrades.",Active,For Profit,,,1986-01-01,year,"Aerospace, Industrial, Shipping"
Feliciano Limousine,https://www.crunchbase.com/organization/feliciano-limousine,"Rochester, New Hampshire, United States","Feliciano Limousine offers nights in the town, road shows, and group events. They provide corporate, airport, and wedding transportation services for clients. If anyone wants to contact them please contact them via phone call or email.",Active,For Profit,,,1985-01-01,month,"Air Transportation, Limousine Service, Transportation"
Industrial Metal Finishing,https://www.crunchbase.com/organization/industrial-metal-finishing-c8ad,"Placentia, California, United States","Industrial Metal Finishing provides shot peening and surface conditioning services. They offer services for the medical, aerospace, energy, and transportation industries. Their customers contact them through address, phone, mail, and online applications.",Active,For Profit,,,1991-01-01,year,"Aerospace, Electronics, Foundries, Transportation"
Precision Machine Of Savannah,https://www.crunchbase.com/organization/precision-machine-of-savannah,"Savannah, Georgia, United States","Precision Machine of Savannah manufactures machinery assemblies .They provides assembly for  aerospace, fire protection, and commercial industries. The quality policy of precision machines  is to provide complete customer satisfaction through a quality management system.",Active,For Profit,,,1988-01-01,year,"Aerospace, Commercial, Industrial Engineering, Machinery Manufacturing, Manufacturing"
Praivit,https://www.crunchbase.com/organization/praivit,"Germany, Georgia, United States",,Active,For Profit,,,1993-01-01,year,"Aerospace, Email, Hotel"
Precision Forging Dies,https://www.crunchbase.com/organization/precision-forging-dies,"South Gate, California, United States",,Active,For Profit,,,1987-01-01,year,"Aerospace, Manufacturing, Mechanical Engineering, Military, Oil and Gas"
PrivateSky Aviation Services,https://www.crunchbase.com/organization/privatesky-aviation-services,"Fort Myers, Florida, United States",,Active,For Profit,,,1988-01-01,year,"Aerospace, Service Industry, Transportation"
Midwest Aircraft Products,https://www.crunchbase.com/organization/midwest-aircraft-products,"Mansfield, Ohio, United States","MAPCO designs and manufactures flight galley equipment as well as in-flight food service equipment. MAPCO is a manufacturer of hot and cold liquid containers, beverage and garbage carts, warming ovens, drawers and trays, and bespoke fabrication. MAPCO also offers maintenance, repair, overhaul, and modification services for most types of in-flight galley equipment.",Active,For Profit,,,1986-01-01,year,"Aerospace, Manufacturing, Product Design, Sales"
Aero Propulsion Support,https://www.crunchbase.com/organization/aero-propulsion-support,"Harrison, Ohio, United States","Aero Propulsion Support is a high-tech company that provides unusual and high-temperature materials and procedures. They are employees in production, repair, and repair development of tiny gas turbine components, and they have FAA designated engineer representative (DER) capabilities on staff.",Active,For Profit,,,1992-01-01,year,"Aerospace, Industrial Engineering, Mechanical Engineering"
Plus One Flyers,https://www.crunchbase.com/organization/plus-one-flyers,"San Diego, California, United States","Plus One Flyers has a selection of well-equipped, clean airplanes, including trainers, cross-country planes, twin planes, and aerobatic planes.They promote and serve general aviation. They provide rental services for well-maintained planes. They offer clean aircraft, including trainers, cross-country, twin, and aerobatic aircraft.",Active,For Profit,,,1985-01-01,year,"Aerospace, Rental, Travel"
Alliance Aviation Services,https://www.crunchbase.com/organization/alliance-aviation-services-4d95,"Fort Worth, Texas, United States","Alliance Aviation Services is an aerospace company. They provide general aviation, military aviation, or air cargo services. For inquiries, telephone and email contacts are used.",Active,For Profit,,,1989-01-01,year,"Aerospace, Customer Service, Facilities Support Services"
Alca Avionics,https://www.crunchbase.com/organization/alca-avionics,"Miami, Florida, United States",Alca Avionics supports disruptive innovation models and market creation. They offer a broad range of products and integrated solutions. They offer avionics systems and innovative products for the general and business aviation industries. They manage next-generation avionics systems.,Active,For Profit,,,1993-01-01,year,"Aerospace, Manufacturing, Product Design"
Southeast Marine & Aviation Insurance,https://www.crunchbase.com/organization/southeast-marine-aviation-insurance,"Coral Gables, Florida, United States","SEMA Insurance represents a wide variety of aviation related operations and recognizes the need for comprehensive insurance programs, which afford a broad range of commercial coverage. Their staff can create and implement customized solutions employing the most effective blend of risk mitigation, risk transfer, and advanced risk assessment. SEMA clients are accustomed to broad spectrum solutions that go beyond traditional insurance programs to encompass strategies that can help enhance a firm's financials and strengthen security and provide long term stability in uncertain times.",Active,For Profit,,,1991-01-01,year,"Aerospace, Commercial Insurance, Financial Services, Insurance, Property Insurance, Risk Management"
Southwest Jet Center,https://www.crunchbase.com/organization/southwest-jet-center,"Scottsdale, Arizona, United States","Southwest Jet Center provides events, corporate gatherings, pre-game sports parties, and fashion shows. They offer aircraft greetings, personnel service, and aircraft handling equipment. They also provide golfing, hiking, biking, hotels, and casinos.",Active,For Profit,,,1990-01-01,year,"Air Transportation, Transportation, Travel"
Bolsan,https://www.crunchbase.com/organization/bolsan,"Eighty Four, Pennsylvania, United States","Bolsan provides angles, brackets, washers, tapers, flat pattern and stamped parts, and other precision metallic components. They also integrate parts into assemblies with fasteners or rivets with bonded rubber. They use materials such as aluminum, brass, copper, carbon steel, stainless steel, and titanium.",Active,For Profit,,,1985-07-01,month,"Aerospace, Industrial, Manufacturing"
Gats Inc,https://www.crunchbase.com/organization/gats-inc,"Newport News, Virginia, United States",,Active,For Profit,,,1986-01-01,year,"Aerospace, Software"
Delta Engineering,https://www.crunchbase.com/organization/delta-engineering-e8b1,"New Castle, Delaware, United States","Delta Engineering offers aviation certification, engineering, design, and manufacturing services for the aviation industry. They build aviation electronics for specialized requirements such as data acquisition systems. They offer specialized test equipment, such as their load simulators used for in-seat power supply system testing.",Active,For Profit,,,1992-01-01,year,"Aerospace, Manufacturing, Product Design"
Simpson Aerospace Service,https://www.crunchbase.com/organization/simpson-aerospace-service,"Elizabeth, Indiana, United States","Simpson Aerospace Service offers manufactures and installs aircraft stands for commercial and military applications. They provide custom solutions, prompt delivery, and personal care.  For inquiries, telephone and email contacts are used.",Active,For Profit,,,1992-01-01,year,"Aerospace, Field Support, Industrial"
Starlight Flight,https://www.crunchbase.com/organization/starlight-flight,"Addison, Texas, United States",,Active,For Profit,,,1991-01-01,year,Aerospace
Blue Skies Flying Services,https://www.crunchbase.com/organization/blue-skies-flying-services,"Lake In The Hills, Illinois, United States","Blue Skies Flying Services is an aviation company that provides aircraft rental, maintenance, and training. They offers customer support through email and phone contact.",Active,For Profit,,,1993-01-01,year,"Aerospace, Rental, Service Industry, Training"
Airmark Components,https://www.crunchbase.com/organization/airmark-components,"Fort Lauderdale, Florida, United States","Airmark Components offers airplane accessories for the repair, heat transfer, hydraulics, electro-mechanical, electrical, fuel, and oil. With a degree of customer service, they provide the quality and dependability of an OEM as well as the superior pricing and quick turn-times of an independent repair station. Airmark Components has been providing dependable accessory repairs to airlines. Airmark provides quality and dependability, as well as a degree of customer service and support.",Active,For Profit,,,1985-01-01,year,"Aerospace, Industrial Engineering, Manufacturing, Service Industry"
South American Jets,https://www.crunchbase.com/organization/south-american-jets,"Doral, Florida, United States","South American Jets provides air ambulance service that is ideal for transporting patients in critical condition, covering medical evacuation situations, and carrying out emergency organ transfers. Private jet charter flights provide you with ample benefits and cover a wide range of possibilities, making them perfect for business trips, sports teams, companies, government institutions, and the entertainment industry on tours or special presentations.",Active,For Profit,,,1994-01-01,year,"Aerospace, Air Transportation, Freight Service"
Midwest Aviation,https://www.crunchbase.com/organization/midwest-aviation,"Paducah, Kentucky, United States","Midwest Aviation offers aircraft maintenance, fueling, flight instruction, and charter brokerage services. Their services includes aircraft disinfection, line service, aircraft detailing. They offers customer support through email and phone contact.",Active,For Profit,,,1985-01-01,year,"Aerospace, Service Industry"
Heldoorn Manufacturing,https://www.crunchbase.com/organization/heldoorn-manufacturing,"Arlington, Virginia, United States","Heldoorn Production is a firm that operates in aerospace, commercial, and automotive manufacturing. CNC machining, computer-animated design with CATIA compatibility, and coordinate measuring equipment with PC dmis for metrology data are among their offerings.",Active,For Profit,,,1992-01-01,year,"Aerospace, Automotive, Manufacturing, Transportation"
Golden Limousine,https://www.crunchbase.com/organization/golden-limousine,"Ann Arbor, Michigan, United States",,Active,For Profit,,,1992-01-01,year,"Air Transportation, Logistics, Transportation"
ICS,https://www.crunchbase.com/organization/ics-2e60,"Hannibal, Missouri, United States",,Active,For Profit,,,1989-01-01,year,"Aerospace, Software"
Six Chuter,https://www.crunchbase.com/organization/six-chuter,"Pasco, Washington, United States",,Active,For Profit,,,1991-01-01,year,"Air Transportation, E-Commerce, Manufacturing"
Bay Tech,https://www.crunchbase.com/organization/bay-tech-8c17,"Odessa, Florida, United States",,Active,For Profit,,,1986-01-01,year,"Aerospace, Industrial, Industrial Engineering"
Guided Systems Technologies,https://www.crunchbase.com/organization/guided-systems-technologies,"Stockbridge, Georgia, United States","Guided Systems is focused primarily on the application of its patented neural network adaptive control methods in the aerospace sector. Its technology is used to dramatically reduce the time and money required to complete guidance and control system design, development and validation, and also offers the potential to significantly increase a system’s tolerance of faults or failures when redundant means for actuation are available. While applicable to manned flight systems, missiles, munitions and spacecraft, the technology is particularly well suited to the development programs typical of unmanned flight vehicles, and is especially effective in application to rotorcraft and other types of complex vertical take-off and landing vehicle designs. The technology also offers great benefits for control of flexible structures, including the flexible airframes that are characteristic of next generation High Altitude Long Endurance (HALE) aircraft designs.",Active,For Profit,,,1989-01-01,year,"Aerospace, Apps, Security"
Picut Manufacturing Company,https://www.crunchbase.com/organization/picut-manufacturing-company,"Warren, New Jersey, United States",,Active,For Profit,,,1991-01-01,year,"Aerospace, Commercial, Electronics, Manufacturing"
Corporate Air,https://www.crunchbase.com/organization/corporate-air-0987,"Pittsburgh, Pennsylvania, United States","Corporate Air provides maintenance support while traveling and away from home base, warranty and maintenance, parts program management, detail cleaning of inside and outside of aircraft, spare parts, supply procurement and storage, maintenance tracking and planning, consultation services, and continuing airworthiness management services.",Active,For Profit,,,1989-01-01,year,"Aerospace, Consulting, Service Industry"
Kentucky Air Center,https://www.crunchbase.com/organization/kentucky-air-center,"Shelbyville, Kentucky, United States",,Active,For Profit,,,1992-01-01,day,"Aerospace, Air Transportation, Warehousing"
AirCare,https://www.crunchbase.com/organization/aircare-f358,"Kalamazoo, Michigan, United States","West Michigan Air Care is a premier air medical transport system that is integrated with the services of the sponsor institutions and provides value to the healthcare community. Air Care’s twin-engine Airbus Helicopter can facilitate transport for critical patients. It can carry up to four medical crew members safely and reliably. It delivers an essential combination of capabilities required for its air medical missions. Their core values are: Safety, Excellence, Compassion, Teamwork, Cost Effectiveness, Integrity and Community Service.",Active,For Profit,,,1993-01-01,year,"Air Transportation, Health Care, Medical"
Carolina Aircraft,https://www.crunchbase.com/organization/carolina-aircraft,"Greensboro, North Carolina, United States",,Active,For Profit,,,1991-01-01,year,"Aerospace, Real Estate"
West Cobb Engineering,https://www.crunchbase.com/organization/west-cobb-engineering,"Douglasville, Georgia, United States","West Cobb Engineering manufactures aircraft parts and equipment. They provides 5-axis CNC machining, aerospace equipment fabrication, jig and fixture design and fabrication, and assembly service. The company provides engineering, fabricating, assembling, and installing tools used in the aerospace industry.",Active,For Profit,,,1987-01-01,year,"Aerospace, Industrial, Machinery Manufacturing, Manufacturing, Product Design"
Alternate Systems,https://www.crunchbase.com/organization/alternate-systems,"Plano, Texas, United States","Alternate Systems - The Art of Scienceâ„¢ Alternate Systems is a respected & skilled technical service firm specializing in measurement assurance & research. Our world class calibration standards are relied upon by a wide variety of industries including: aerospace, defense, electronics, oil, surface finishing, food, medical, pharmaceutical as well as government agencies & national laboratories. We utilize advanced manufacturing techniques & apply innovation & analytical talents to production processes for a diverse range of products. If you are driven to produce the best possible product & if it has to be right, call Alternate Systems today! Alternate Systems is a registered ISO 9001:2008 & ISO/IEC 17025:2005 firm, QASI Certificate A3205US. We offer our customers: Calibration Coating Thickness Standards Coating Thickness Measurement Cold Chain Management SII Nanotechnology X-Ray Machines System Metrics X-Ray Fluorescence (XRF) Analysis & Measurement X-Ray Fluorescence (XRF) Coating Thickness Standards X-Ray Radiation Safety Training & Certification Laser Safety Training & Certification All of our world class services and standards are NIST traceable in accordance with ANSI/NCSL Z540.3 ISO 10012, ISO 9001:2008 & ISO/IEC 17025:2005.",Active,For Profit,,,1986-11-01,day,"Aerospace, Electronics, Manufacturing, Medical"
Aerolease,https://www.crunchbase.com/organization/aerolease,"Miami, Florida, United States",,Active,For Profit,,,1986-01-01,year,"Aerospace, Consulting, Leasing"
Wecsys,https://www.crunchbase.com/organization/wecsys,"Minneapolis, Minnesota, United States",,Active,For Profit,,,1990-01-01,year,"Aerospace, Logistics, Manufacturing"
Aviation Brake Services,https://www.crunchbase.com/organization/aviation-brake-services,"Miami, Florida, United States","Aviation Brake Services provides sales, repair, and services for regional, commercial, corporate, military, and  private aviation industry.",Active,For Profit,,,1987-01-01,year,"Aerospace, Commercial"
Ace Pilot Training,https://www.crunchbase.com/organization/ace-pilot-training,"Allentown, Pennsylvania, United States",,Active,For Profit,,,1992-01-01,year,"Aerospace, Rental, Training"
Interior Development Group,https://www.crunchbase.com/organization/interior-development-group,"Chamblee, Georgia, United States","Interior Development Group creates, manufactures, and installs aeroplane interiors. Their services include custom seating upholstery, window panels, power steering units, headliner recovery, air-stair recovery, and custom-fitting carpeting. They offers customer support through phone contact.",Active,For Profit,,,1993-01-01,year,"Aerospace, Manufacturing, Service Industry"
ADDAPT,https://www.crunchbase.com/organization/addapt,"Garden City, New York, United States",,Active,For Profit,,,1992-01-01,year,"Aerospace, Industrial, Technical Support"
Kelly Aero,https://www.crunchbase.com/organization/kelly-aero,"Montgomery, Alabama, United States","Kelly Aero provides OEM for aircraft aftermarket magnetos, replacement parts, and ignition harnesses. They provide design engineers for the aircraft engine parts, in-house resources, and tooling and manufacturing processes. They provide  FAA/PMA-approved replacement parts when repairing an aircraft engine’s ignition system.",Active,For Profit,,,1987-01-01,year,"Aerospace, Machinery Manufacturing, Manufacturing"
IceSight,https://www.crunchbase.com/organization/icesight,"Ithaca, New York, United States",,Active,For Profit,,,1988-01-01,year,"Aerospace, Industrial Manufacturing, Manufacturing"
DESIGN/OL,https://www.crunchbase.com/organization/design-ol,"Port Jefferson Station, New York, United States",,Active,For Profit,,,1990-01-01,year,"Aerospace, Machinery Manufacturing, Manufacturing"
Camnetics,https://www.crunchbase.com/organization/camnetics-528a,"Utah, Tennessee, United States","Camnetics provides machining services for complex contoured aircraft structural components, 4 axis machining centers, and a CNC lathe. They also provide forming titanium for complex requirements and complex contoured sheet metal components like skins, ribs, and doors.",Active,For Profit,,,1991-01-01,year,"Aerospace, Industrial Design, Manufacturing"
Flight Source,https://www.crunchbase.com/organization/flight-source,"Halifax, Pennsylvania, United States",Flight Source is an aviation company that sells aircraft parts and defence equipment. They offers customer support through email and phone contact.,Active,For Profit,,,1994-01-01,year,"Aerospace, Military, Wholesale"
Brungard Aviation,https://www.crunchbase.com/organization/brungard-aviation,"Boulder, Colorado, United States","Brungard Aviation offers aviation and aerospace component services. They provide military and civilian aircraft maintenance experience and the facility is tooled for any requirements. The company's contact modes are by mail, phone, and physical address.",Active,For Profit,,,1985-01-01,year,"Aerospace, Air Transportation, Technical Support"
Exel Orbital Systems,https://www.crunchbase.com/organization/exel-orbital-systems,"Camarillo, California, United States",,Active,For Profit,,,1989-01-01,year,"Air Transportation, Machinery Manufacturing, Manufacturing"
Aircraft Ducting Repair,https://www.crunchbase.com/organization/aircraft-ducting-repair,"Forney, Texas, United States",,Active,For Profit,,,1993-09-01,day,"Air Transportation, Industrial Design, Industrial Engineering, Manufacturing"
ASC,https://www.crunchbase.com/organization/asc-b889,"Stafford, Texas, United States",,Active,For Profit,,,1988-01-01,year,"Aerospace, Manufacturing, Mechanical Design"
High Desert Avionics,https://www.crunchbase.com/organization/high-desert-avionics,"Lancaster, California, United States",,Active,For Profit,,,1993-01-01,year,"Air Transportation, Electronics, Jewelry"
Signatec,https://www.crunchbase.com/organization/signatec,"Newport Beach, California, United States",,Active,For Profit,,,1988-01-01,year,"Aerospace, Manufacturing, Test and Measurement"
Leading Edge Aviation,https://www.crunchbase.com/organization/leading-edge-aviation-e6f5,"Doylestown, Pennsylvania, United States","Leading Edge Aviation provides flight instruction, aircraft rentals, and charter service to the local business and aviation community. They offers customer support through phone contact.",Active,For Profit,,,1993-01-01,year,"Aerospace, Rental, Training"
Diamond Aire,https://www.crunchbase.com/organization/diamond-aire,"Kalispell, Montana, United States","Diamond Aire offers piper aztec, apache, and geronimo items are available. Piper panel upgrades, piper performance upgrades, and piper conversions are all supported. They created a new panel for instrument selection, featuring glass panels. Custom instrument panels for apache, geronimo, and aztec models are available.",Active,For Profit,,,1994-01-01,year,"Aerospace, Industrial Engineering, Manufacturing"
Heliponents,https://www.crunchbase.com/organization/heliponents,"Mesa, Arizona, United States","Heliponents is an aviation company that provides component overhauls and repairs services. Their services include maintenance, overhaul, non-destructive testing, magnetic particle inspection, and liquid penetrant testing. They offers customer support through email and phone contact.",Active,For Profit,,,1990-01-01,year,"Aerospace, Penetration Testing, Service Industry"
Hartley Transportation,https://www.crunchbase.com/organization/hartley-transportation,"Pembroke, Massachusetts, United States","Hartley Transportation offered independent sales representation for LTL and TL carriers needing to fill available equipment coming into the New England area. Hartley Transportation continued to diversify its services under its own logistics authority to include: intermodal-rail, air freight, ocean and surface expedite, rigging, and warehousing becoming a single source outlet for many of its customers' transportation departments.",Active,For Profit,,,1992-01-01,year,"Air Transportation, Freight Service, Marine Transportation, Transportation"
United Flight Systems,https://www.crunchbase.com/organization/united-flight-systems,"Spring, Texas, United States","United Flights Systems is a pilot training school that offers flying lessons. Their programs includes sport pilot, private pilot, instrument rating, commercial rating, and multi-engine rating. They offers customer support through email and phone contact.",Active,For Profit,,,1989-01-21,day,"Aerospace, Training"
Lite Machines,https://www.crunchbase.com/organization/lite-machines,"Carlsbad, California, United States",,Active,For Profit,,,1991-01-01,year,"Aerospace, Manufacturing"
Delta Engineering,https://www.crunchbase.com/organization/delta-engineering-559c,"New Castle, Delaware, United States","Delta Engineering provides foreign certification, 3D scanning, project management, aviation design, and engineering services. It also manufactures, supplies, and installs auto parts related to aircraft.",Active,For Profit,,,1992-01-01,year,"Aerospace, Industrial Engineering, Manufacturing"
Roberts Precision Machine,https://www.crunchbase.com/organization/roberts-precision-machine,"Monroe, Washington, United States",,Active,For Profit,,,1987-01-01,year,"Aerospace, Industrial, Machinery Manufacturing, Manufacturing"
